date,open,high,low,close,adj_close,volume,symbol
2002-07-01,49.565601,51.044998,49.565601,50.866901,14.35135,507299.0,GRASIM
2002-07-02,51.897099,52.1992,51.044998,51.9048,14.644179999999999,1058492.0,GRASIM
2002-07-03,51.122501,52.129501,51.122501,51.974499,14.663846,616448.0,GRASIM
2002-07-04,53.910999,53.910999,51.161201,51.9203,14.648553,744665.0,GRASIM
2002-07-05,50.3479,52.330799,50.3479,51.300598,14.473714999999999,668831.0,GRASIM
2002-07-08,51.161201,52.361801,51.161201,52.222401,14.733785999999998,435557.0,GRASIM
2002-07-09,51.897099,54.205299,51.897099,52.617401,14.845228,1011247.0,GRASIM
2002-07-10,52.516701,53.585701,52.075199,53.423,15.072515,658380.0,GRASIM
2002-07-11,52.981499,53.136398,52.369597999999996,52.7104,14.871467,452224.0,GRASIM
2002-07-12,53.446201,53.446201,52.679401,52.981499,14.947957,568299.0,GRASIM
2002-07-15,52.687098999999996,52.981499,51.517502,52.687098999999996,14.864896,479045.0,GRASIM
2002-07-16,51.5872,52.284401,50.828201,51.362598,17.476547,693541.0,GRASIM
2002-07-17,50.4254,51.6647,50.3479,51.5485,17.539803,323509.0,GRASIM
2002-07-18,51.602699,52.346298,50.8979,51.4711,17.513466,118573.0,GRASIM
2002-07-19,51.277401,52.206902,49.8909,51.1147,17.392198999999998,160861.0,GRASIM
2002-07-22,50.2085,51.122501,49.2635,49.511299,16.846628,244719.0,GRASIM
2002-07-23,48.736801,50.6577,48.659302000000004,50.518299,17.189264,710363.0,GRASIM
2002-07-24,49.3022,51.091499,49.2635,49.542301,16.857178,196796.0,GRASIM
2002-07-25,50.038101,50.7817,49.650799,50.394402,17.147108,583933.0,GRASIM
2002-07-26,49.3022,50.193001,48.488898999999996,48.9072,16.641075,394283.0,GRASIM
2002-07-29,49.573299,49.573299,46.707401000000004,48.821999,16.612085,1885253.0,GRASIM
2002-07-30,48.334,49.410702,48.1791,48.5509,16.519842,734724.0,GRASIM
2002-07-31,46.552399,48.380501,46.552399,48.093899,16.364347,238644.0,GRASIM
2002-08-01,48.0242,48.953701,47.0327,48.016399,16.337973,373956.0,GRASIM
2002-08-02,46.939701,49.534599,46.939701,48.7677,16.593611,458059.0,GRASIM
2002-08-05,48.271999,48.798698,47.884701,48.1558,16.385406,227529.0,GRASIM
2002-08-06,48.612801,48.612801,47.8615,47.985401,16.327429000000002,130141.0,GRASIM
2002-08-07,48.334,48.488898999999996,47.869202,48.070599,16.356415,531344.0,GRASIM
2002-08-08,48.1791,48.334,47.714298,47.814999,16.269447,656366.0,GRASIM
2002-08-09,47.280499,47.869202,47.249598999999996,47.768501,16.253626,773997.0,GRASIM
2002-08-12,47.404499,48.008701,47.327,47.884701,16.293163,85943.0,GRASIM
2002-08-13,46.869999,48.488898999999996,46.869999,48.163601,16.388063,92127.0,GRASIM
2002-08-14,46.9552,48.334,46.9552,48.209998999999996,16.403848999999997,258688.0,GRASIM
2002-08-15,,,,,,,GRASIM
2002-08-16,48.0242,48.334,47.722099,48.186797999999996,16.395958,197706.0,GRASIM
2002-08-19,48.1791,48.6283,48.1171,48.2178,16.406504,189702.0,GRASIM
2002-08-20,48.3727,48.465697999999996,48.101601,48.2565,16.41967,479800.0,GRASIM
2002-08-21,47.869202,50.231701,47.869202,49.000099,16.672688,315647.0,GRASIM
2002-08-22,48.961399,49.387402,48.1791,48.729,16.580444,210688.0,GRASIM
2002-08-23,48.1791,48.938202000000004,48.1791,48.736801,16.583094,297702.0,GRASIM
2002-08-26,48.6283,49.093102,48.488898999999996,48.953701,16.656895000000002,204097.0,GRASIM
2002-08-27,48.876202,49.108601,48.334,48.9072,16.641075,270152.0,GRASIM
2002-08-28,47.559399,49.867699,47.559399,48.783198999999996,16.598882999999997,213980.0,GRASIM
2002-08-29,48.8685,49.883099,48.264301,49.387402,16.804474,265401.0,GRASIM
2002-08-30,49.573299,49.573299,48.264301,48.759997999999996,16.590989999999998,543467.0,GRASIM
2002-09-02,49.2635,49.341,48.2565,48.5354,16.514566000000002,150778.0,GRASIM
2002-09-03,48.876202,48.876202,48.055099,48.186797999999996,16.395958,100422.0,GRASIM
2002-09-04,48.334,49.015598,47.869202,48.721298,16.577824,105592.0,GRASIM
2002-09-05,48.334,50.200699,48.2953,49.790199,16.94153,321889.0,GRASIM
2002-09-06,49.426201,50.324699,48.9692,49.294498,16.77286,302343.0,GRASIM
2002-09-09,48.643799,49.108601,48.4967,48.6903,16.567276,89396.0,GRASIM
2002-09-10,,,,,,,GRASIM
2002-09-11,48.488898999999996,49.2635,48.341702000000005,48.636101000000004,16.54883,132291.0,GRASIM
2002-09-12,48.488898999999996,50.038101,48.349499,49.766998,16.933632,399912.0,GRASIM
2002-09-13,49.728199,49.883099,48.659302000000004,49.0466,16.688509,377209.0,GRASIM
2002-09-16,48.488898999999996,49.294498,48.264301,49.093102,16.704332,159434.0,GRASIM
2002-09-17,48.488898999999996,49.4184,48.488898999999996,48.775501,16.596266,42604.0,GRASIM
2002-09-18,48.798698,49.069801,48.194599,48.566399,16.525116,119064.0,GRASIM
2002-09-19,48.271999,49.0853,47.714298,47.9622,16.319534,186752.0,GRASIM
2002-09-20,48.016399,48.636101000000004,46.9552,48.1791,16.393332,160364.0,GRASIM
2002-09-23,47.993198,48.798698,47.714298,47.977699,16.324807999999997,203529.0,GRASIM
2002-09-24,47.412201,48.798698,47.412201,48.334,16.446043,203077.0,GRASIM
2002-09-25,47.869202,48.4114,47.869202,48.303001,16.435492,68153.0,GRASIM
2002-09-26,47.876999,48.450199,47.876999,48.163601,16.388063,32547.0,GRASIM
2002-09-27,47.884701,48.643799,47.884701,48.008701,16.335354000000002,318604.0,GRASIM
2002-09-30,48.636101000000004,48.636101000000004,47.257301,47.9389,16.311607000000002,652977.0,GRASIM
2002-10-01,48.450199,48.450199,47.714298,47.884701,16.293163,557435.0,GRASIM
2002-10-02,,,,,,,GRASIM
2002-10-03,47.412201,48.7677,47.412201,48.171299,16.390676000000003,139236.0,GRASIM
2002-10-04,48.488898999999996,48.566399,47.946701000000004,48.0009,16.332703,347748.0,GRASIM
2002-10-07,47.559399,48.806499,47.559399,47.954399,16.316879,547701.0,GRASIM
2002-10-08,47.404499,48.6283,47.404499,48.008701,16.335354000000002,78365.0,GRASIM
2002-10-09,48.318501,48.318501,47.636902,47.931197999999995,16.308982999999998,370554.0,GRASIM
2002-10-10,47.559399,48.2565,47.559399,48.0009,16.332703,42539.0,GRASIM
2002-10-11,48.1791,48.310699,47.636902,47.737598,16.243113,188630.0,GRASIM
2002-10-14,48.101601,48.643799,47.5672,47.629101,16.206192,140979.0,GRASIM
2002-10-15,,,,,,,GRASIM
2002-10-16,48.783198999999996,49.573299,47.249598999999996,47.776299,16.256281,463753.0,GRASIM
2002-10-17,47.5284,48.0242,47.102402000000005,47.241797999999996,16.074410999999998,236979.0,GRASIM
2002-10-18,47.7066,48.132599,47.257301,47.5826,16.190371,198771.0,GRASIM
2002-10-21,47.559399,48.016399,47.404499,47.512901,16.166651,159692.0,GRASIM
2002-10-22,48.008701,48.008701,47.0947,47.179901,16.05335,202812.0,GRASIM
2002-10-23,47.241797999999996,47.373501,46.320099,46.606701,15.858315,118005.0,GRASIM
2002-10-24,47.551701,47.551701,45.940498,46.079899,15.679066,321812.0,GRASIM
2002-10-25,46.0877,48.4114,45.584202000000005,47.6679,16.219397,1438458.0,GRASIM
2002-10-28,48.334,48.721298,48.1791,48.3727,16.459211,1035086.0,GRASIM
2002-10-29,48.334,48.334,46.474998,46.529202000000005,15.831945999999999,1469390.0,GRASIM
2002-10-30,46.010201,47.404499,45.994801,46.459499,15.808228,406496.0,GRASIM
2002-10-31,46.4827,47.559399,46.4827,46.862301,15.945284,680818.0,GRASIM
2002-11-01,48.008701,49.449402,46.474998,47.342499,16.108670999999998,1266352.0,GRASIM
2002-11-04,47.791801,48.605098999999996,47.714298,48.3727,16.459211,189011.0,GRASIM
2002-11-05,48.4114,48.783198999999996,47.714298,47.985401,16.327429000000002,450733.0,GRASIM
2002-11-06,,,,,,,GRASIM
2002-11-07,47.404499,48.488898999999996,47.0327,48.163601,16.388063,374744.0,GRASIM
2002-11-08,47.412201,48.148102,47.412201,47.985401,16.327429000000002,262393.0,GRASIM
2002-11-11,47.179901,48.1791,46.939701,47.993198,16.330078,206447.0,GRASIM
2002-11-12,47.265099,48.798698,47.265099,48.543098,16.517189000000002,324103.0,GRASIM
2002-11-13,48.922699,49.093102,48.1791,48.349499,16.451313,425222.0,GRASIM
2002-11-14,48.2178,48.8685,48.186797999999996,48.721298,16.577824,179871.0,GRASIM
2002-11-15,48.488898999999996,48.876202,48.194599,48.380501,16.461866,261270.0,GRASIM
2002-11-18,48.7677,49.883099,48.504397999999995,48.736801,16.583094,557235.0,GRASIM
2002-11-19,,,,,,,GRASIM
2002-11-20,48.334,48.636101000000004,47.280499,47.784,16.258902,845913.0,GRASIM
2002-11-21,47.559399,47.7066,46.629902,46.808102000000005,15.926847,554621.0,GRASIM
2002-11-22,47.698799,47.698799,46.629902,46.931999,15.968998000000001,591718.0,GRASIM
2002-11-25,46.939701,47.0947,46.0877,46.374297999999996,15.779236,376770.0,GRASIM
2002-11-26,46.474998,46.6222,45.7159,45.963799,15.639562,899051.0,GRASIM
2002-11-27,46.0257,46.769299,45.723597999999996,46.1264,15.694885000000001,476527.0,GRASIM
2002-11-28,45.607498,46.165199,44.770901,45.235699,15.391819,1415245.0,GRASIM
2002-11-29,44.941299,44.941299,44.151199,44.4146,15.112432,1746223.0,GRASIM
2002-12-02,44.306197999999995,45.390598,44.0196,45.119499,15.352279000000001,1143609.0,GRASIM
2002-12-03,45.165901,46.010201,44.616001000000004,45.785599,15.578928,1166905.0,GRASIM
2002-12-04,45.700401,46.165199,45.413799,45.661701,15.536767999999999,687137.0,GRASIM
2002-12-05,45.243401,46.459499,44.4921,45.917301,15.623741,699292.0,GRASIM
2002-12-06,47.869202,47.869202,45.5532,46.583401,15.850387,606404.0,GRASIM
2002-12-09,46.172901,47.0947,44.151199,45.739101,15.563107,768652.0,GRASIM
2002-12-10,45.700401,46.165199,45.584202000000005,46.002499,15.652732,775804.0,GRASIM
2002-12-11,45.561001,46.258099,45.251098999999996,46.203899,15.721257000000001,436260.0,GRASIM
2002-12-12,45.390598,46.289101,45.390598,46.165199,15.708089999999999,175191.0,GRASIM
2002-12-13,45.777901,46.784801,45.7159,45.924999,15.626357999999998,498145.0,GRASIM
2002-12-16,44.151199,45.994801,43.376701000000004,45.305401,15.415536,436932.0,GRASIM
2002-12-17,45.4758,45.529999,43.376701000000004,43.764,14.891058,2382378.0,GRASIM
2002-12-18,43.9963,44.522999,43.686501,44.221001,15.046559,1047015.0,GRASIM
2002-12-19,44.166698,44.739899,42.757,44.6315,15.186233999999999,329280.0,GRASIM
2002-12-20,44.011798999999996,44.755402000000004,43.531601,44.042801000000004,14.985922,497480.0,GRASIM
2002-12-23,44.166698,44.422298,44.0583,44.290699,15.070271,263438.0,GRASIM
2002-12-24,43.384399,44.5928,43.384399,44.4921,15.138801999999998,362040.0,GRASIM
2002-12-25,,,,,,,GRASIM
2002-12-26,44.461102000000004,46.234901,44.4533,45.522301,15.489336999999999,1354077.0,GRASIM
2002-12-27,45.545502,48.310699,45.111698,47.977699,16.324807999999997,2026516.0,GRASIM
2002-12-30,47.404499,48.0242,47.179901,47.8615,16.285267,535307.0,GRASIM
2002-12-31,48.0784,49.186001,47.714298,48.783198999999996,16.598882999999997,1085339.0,GRASIM
2003-01-01,49.108601,49.108601,48.202301,48.396,16.467138000000002,317222.0,GRASIM
2003-01-02,48.791,48.953701,48.0242,48.4114,16.472378,255350.0,GRASIM
2003-01-03,48.380501,48.798698,47.404499,47.853699,16.282614000000002,372291.0,GRASIM
2003-01-06,48.0242,48.4114,47.559399,47.853699,16.282614000000002,307133.0,GRASIM
2003-01-07,46.645401,48.318501,46.645401,48.008701,16.335354000000002,258907.0,GRASIM
2003-01-08,47.884701,49.2248,47.7453,48.798698,16.60416,487068.0,GRASIM
2003-01-09,48.8452,48.922699,48.047401,48.736801,16.583094,136603.0,GRASIM
2003-01-10,50.038101,52.6716,46.629902,48.450199,16.48558,181097.0,GRASIM
2003-01-13,48.380501,48.783198999999996,47.574902,47.753101,16.248383,162074.0,GRASIM
2003-01-14,47.598099,49.031101,47.598099,48.6903,16.567276,515923.0,GRASIM
2003-01-15,48.798698,48.9072,48.380501,48.721298,16.577824,158376.0,GRASIM
2003-01-16,48.643799,48.7677,48.1791,48.659302000000004,16.556728,152992.0,GRASIM
2003-01-17,48.488898999999996,48.798698,47.729801,48.581799,16.530355,205820.0,GRASIM
2003-01-20,48.953701,48.953701,48.225601,48.442402,16.482927,247359.0,GRASIM
2003-01-21,48.380501,50.324699,48.0242,50.099998,17.046938,1120332.0,GRASIM
2003-01-22,50.123298999999996,51.935798999999996,50.123298999999996,51.501999,17.523977,1326242.0,GRASIM
2003-01-23,51.432301,51.6647,47.249598999999996,51.416801,17.494987,457982.0,GRASIM
2003-01-24,51.5872,52.361801,49.960602,50.533798,17.194544,839148.0,GRASIM
2003-01-27,51.261902,51.7421,50.069,50.433102000000005,17.160275,1378425.0,GRASIM
2003-01-28,51.122501,51.897099,50.223999,50.394402,17.147108,1690277.0,GRASIM
2003-01-29,50.3479,51.091499,49.883099,50.3634,17.13656,670716.0,GRASIM
2003-01-30,48.194599,51.3549,48.194599,50.3866,17.144453,732626.0,GRASIM
2003-01-31,50.3479,51.044998,50.193001,50.4021,17.149731,422117.0,GRASIM
2003-02-03,50.3479,51.8041,50.3479,51.176701,17.413296,946554.0,GRASIM
2003-02-04,51.5872,52.439301,50.8204,51.990002000000004,17.690027,1501091.0,GRASIM
2003-02-05,51.362598,52.423801,51.362598,51.819599,17.632044,707690.0,GRASIM
2003-02-06,51.897099,52.361801,51.300598,52.013302,17.697954,904732.0,GRASIM
2003-02-07,52.051998,53.136398,51.5872,51.780899,17.618879,486158.0,GRASIM
2003-02-10,50.967602,51.6492,50.890099,51.044998,17.368481,245390.0,GRASIM
2003-02-11,52.036499,52.935001,51.4478,52.687098999999996,17.927217000000002,2096056.0,GRASIM
2003-02-12,52.973701,53.1054,52.361801,52.702599,17.932495,1112902.0,GRASIM
2003-02-13,,,,,,,GRASIM
2003-02-14,52.981499,53.120899,51.9823,52.268902000000004,17.784922,531505.0,GRASIM
2003-02-17,53.275799,53.446201,52.2146,52.540001000000004,17.877164999999998,649995.0,GRASIM
2003-02-18,51.897099,52.826599,51.897099,52.586399,17.892951999999998,566531.0,GRASIM
2003-02-19,52.640701,53.291302,52.2146,53.0667,18.056379,1121403.0,GRASIM
2003-02-20,52.981499,52.981499,52.609699,52.7724,17.956242,547662.0,GRASIM
2003-02-21,52.6716,52.981499,52.222401,52.5942,17.895609,205704.0,GRASIM
2003-02-24,52.826599,53.8335,52.361801,53.453998999999996,18.188162,1577565.0,GRASIM
2003-02-25,54.096901,54.096901,52.981499,53.485001000000004,18.198711,592403.0,GRASIM
2003-02-26,53.7328,54.6856,53.330101,54.398998,18.509703,1288073.0,GRASIM
2003-02-27,54.546101,55.3517,53.910999,54.460899,18.530770999999998,1175471.0,GRASIM
2003-02-28,54.995399,55.9869,54.081402000000004,54.375702000000004,18.501778,1031697.0,GRASIM
2003-03-03,54.143398,54.143398,53.368801,53.4772,18.196054,304906.0,GRASIM
2003-03-04,52.8731,53.6012,52.8731,53.453998999999996,18.188162,322670.0,GRASIM
2003-03-05,53.446201,53.748298999999996,52.524502000000005,52.958199,18.019463000000002,842698.0,GRASIM
2003-03-06,52.981499,53.120899,52.439301,52.663897999999996,17.919325,404043.0,GRASIM
2003-03-07,52.795601,52.795601,51.432301,51.6647,17.57934,616648.0,GRASIM
2003-03-10,51.161201,52.346298,50.5028,50.990798999999996,17.35004,750965.0,GRASIM
2003-03-11,50.673199,51.7267,50.4254,51.106998,17.389572,470298.0,GRASIM
2003-03-12,51.277401,52.1217,50.3479,51.455601,17.508186,281216.0,GRASIM
2003-03-13,51.7421,51.7421,50.8204,51.060501,17.373755,268409.0,GRASIM
2003-03-14,,,,,,,GRASIM
2003-03-17,51.1535,51.633701,50.533798,50.9986,17.352694,387473.0,GRASIM
2003-03-18,,,,,,,GRASIM
2003-03-19,51.618198,52.981499,50.9753,52.152699,17.74539,542227.0,GRASIM
2003-03-20,52.5942,52.5942,51.300598,52.106201,17.729563,215961.0,GRASIM
2003-03-21,51.316101,52.7724,51.316101,52.5942,17.895609,273250.0,GRASIM
2003-03-24,51.2929,52.501301,51.2929,52.385101,17.824461,319527.0,GRASIM
2003-03-25,50.967602,52.284401,50.967602,52.013302,17.697954,677319.0,GRASIM
