date,open,high,low,close,adj_close,volume,symbol
2000-01-03,7.3,7.8225,7.3,7.785,-0.139602,460000.0,TITAN
2000-01-04,7.6,7.6,7.2,7.37,-0.13216,526000.0,TITAN
2000-01-05,7.2,7.44,6.8,6.92,-0.12409,412000.0,TITAN
2000-01-06,7.1,7.475,7.05,7.475,-0.134043,632000.0,TITAN
2000-01-07,7.475,7.65,7.25,7.3175,-0.131218,732000.0,TITAN
2000-01-10,7.5,7.5,7.0525,7.245,-0.129918,662000.0,TITAN
2000-01-11,6.9,7.335,6.855,7.05,-0.126421,1512000.0,TITAN
2000-01-12,7.595,7.615,7.275,7.395,-0.132608,394220.0,TITAN
2000-01-13,7.575,7.85,7.315,7.4425,-0.13346,1255540.0,TITAN
2000-01-14,7.5,7.5,7.1525,7.225,-0.12955999999999998,286640.0,TITAN
2000-01-17,7.15,7.525,7.09,7.1875,-0.128887,158940.0,TITAN
2000-01-18,7.1025,7.24,6.7875,6.96,-0.12480799999999999,713660.0,TITAN
2000-01-19,7.13,7.25,7.0,7.1075,-0.127453,457520.0,TITAN
2000-01-20,7.125,7.125,6.895,7.055,-0.12651099999999998,397380.0,TITAN
2000-01-21,6.95,7.0475,6.8575,6.9425,-0.12449400000000001,265400.0,TITAN
2000-01-24,6.955,7.15,6.95,7.0025,-0.12557000000000001,209020.0,TITAN
2000-01-25,7.0,7.02,6.835,6.885,-0.12346300000000002,179660.0,TITAN
2000-01-26,,,,,,,TITAN
2000-01-27,7.0,7.245,6.825,6.935,-0.124359,82180.0,TITAN
2000-01-28,6.75,6.9,6.745,6.81,-0.122118,167980.0,TITAN
2000-01-31,6.6,6.895,6.6,6.8025,-0.121983,271120.0,TITAN
2000-02-01,6.55,7.1925,6.26,6.7375,-0.12081800000000001,120760.0,TITAN
2000-02-02,6.8475,6.8475,6.35,6.455,-0.115752,156360.0,TITAN
2000-02-03,6.35,6.475,6.25,6.2775,-0.112569,124360.0,TITAN
2000-02-04,6.435,6.435,6.0,6.185,-0.11091,105500.0,TITAN
2000-02-07,6.35,6.35,5.69,5.7,-0.102213,156360.0,TITAN
2000-02-08,5.35,6.0,5.35,5.905,-0.10588900000000001,195280.0,TITAN
2000-02-09,5.995,6.17,5.75,5.875,-0.105351,273220.0,TITAN
2000-02-10,5.95,6.045,5.8,5.855,-0.104993,170900.0,TITAN
2000-02-11,5.8,5.8,5.4,5.435,-0.097461,311120.0,TITAN
2000-02-14,5.22,5.3475,5.1,5.1025,-0.091499,103220.0,TITAN
2000-02-15,5.1,5.35,5.0,5.1025,-0.091499,287280.0,TITAN
2000-02-16,5.25,5.39,5.155,5.2,-0.093247,130680.0,TITAN
2000-02-17,5.2975,5.54,5.21,5.4975,-0.098582,176120.0,TITAN
2000-02-18,5.37,5.5,5.265,5.3375,-0.095713,82820.0,TITAN
2000-02-21,5.1,5.485,5.1,5.3225,-0.095444,159540.0,TITAN
2000-02-22,5.25,5.4,5.25,5.3625,-0.096161,214900.0,TITAN
2000-02-23,5.2525,5.425,5.2525,5.425,-0.09728200000000001,56140.0,TITAN
2000-02-24,5.25,5.4,5.25,5.3525,-0.09598200000000001,31240.0,TITAN
2000-02-25,5.3875,5.3875,5.0,5.13,-0.09199199999999999,60420.0,TITAN
2000-02-28,5.05,5.15,5.025,5.1475,-0.092306,154560.0,TITAN
2000-02-29,5.055,5.4475,5.0,5.055,-0.090647,88200.0,TITAN
2000-03-01,5.13,5.2,5.0,5.0825,-0.09114,39320.0,TITAN
2000-03-02,5.1475,5.25,4.8,4.81,-0.086254,421080.0,TITAN
2000-03-03,4.7975,4.7975,4.425,4.47,-0.080157,75300.0,TITAN
2000-03-06,4.55,4.71,4.2275,4.38,-0.078543,310480.0,TITAN
2000-03-07,4.325,4.45,4.055,4.26,-0.076391,91580.0,TITAN
2000-03-08,4.385,4.385,3.925,4.0,-0.071729,69280.0,TITAN
2000-03-09,4.0,4.0,3.685,3.7025,-0.06639400000000001,61720.0,TITAN
2000-03-10,3.5775,3.7975,3.45,3.6225,-0.064959,163840.0,TITAN
2000-03-13,3.6,3.75,3.5025,3.725,-0.06679700000000001,89300.0,TITAN
2000-03-14,3.7525,4.025,3.7525,4.025,-0.072177,116000.0,TITAN
2000-03-15,4.3,4.3475,4.25,4.3475,-0.07796,112980.0,TITAN
2000-03-16,4.6925,4.6975,4.4025,4.55,-0.081591,401420.0,TITAN
2000-03-17,,,,,,,TITAN
2000-03-20,,,,,,,TITAN
2000-03-21,4.6,4.675,4.45,4.52,-0.081053,448720.0,TITAN
2000-03-22,4.8475,4.8475,4.575,4.81,-0.086254,169180.0,TITAN
2000-03-23,5.015,5.015,4.7525,4.905,-0.08795700000000001,171460.0,TITAN
2000-03-24,4.8,4.805,4.665,4.725,-0.084729,206760.0,TITAN
2000-03-27,4.945,4.945,4.375,4.43,-0.079439,201900.0,TITAN
2000-03-28,4.425,4.4975,4.3025,4.4225,-0.079305,202580.0,TITAN
2000-03-29,4.5,4.685,4.4,4.405,-0.07899099999999999,193080.0,TITAN
2000-03-30,4.315,4.5,4.3125,4.4775,-0.080291,263800.0,TITAN
2000-03-31,4.205,4.5,4.205,4.495,-0.080605,134820.0,TITAN
2000-04-03,4.55,4.5875,4.4125,4.5,-0.080695,133060.0,TITAN
2000-04-04,4.4,4.4,4.14,4.2575,-0.076346,383380.0,TITAN
2000-04-05,4.25,4.4475,4.15,4.1775,-0.074911,186100.0,TITAN
2000-04-06,4.2625,4.2625,3.845,3.8575,-0.18318299999999998,203500.0,TITAN
2000-04-07,4.095,4.1675,3.925,4.1675,-0.197904,229360.0,TITAN
2000-04-10,4.4,4.45,4.055,4.18,-0.198498,420440.0,TITAN
2000-04-11,3.875,4.2,3.875,4.19,-0.198972,74700.0,TITAN
2000-04-12,4.125,4.245,4.1,4.1175,-0.19552999999999998,106780.0,TITAN
2000-04-13,3.85,4.2,3.85,4.075,-0.193511,298080.0,TITAN
2000-04-14,,,,,,,TITAN
2000-04-17,3.9075,4.175,3.9075,4.1575,-0.197429,125460.0,TITAN
2000-04-18,4.15,4.225,4.05,4.0725,-0.193393,102020.0,TITAN
2000-04-19,4.15,4.15,4.055,4.0875,-0.194105,52440.0,TITAN
2000-04-20,3.9625,4.1,3.9625,4.025,-0.191137,136240.0,TITAN
2000-04-21,,,,,,,TITAN
2000-04-24,3.9025,3.9475,3.705,3.76,-0.178553,204700.0,TITAN
2000-04-25,3.6,3.7,3.5,3.5375,-0.167987,237360.0,TITAN
2000-04-26,3.75,3.82,3.7,3.8,-0.180452,141560.0,TITAN
2000-04-27,3.805,3.85,3.65,3.6575,-0.17368499999999998,180560.0,TITAN
2000-04-28,3.6525,3.6525,3.45,3.4975,-0.16608699999999998,205640.0,TITAN
2000-05-01,,,,,,,TITAN
2000-05-02,3.475,3.475,3.3,3.41,-0.161932,166520.0,TITAN
2000-05-03,3.4,3.55,3.35,3.5,-0.166206,91480.0,TITAN
2000-05-04,3.5,3.55,3.45,3.49,-0.165731,106100.0,TITAN
2000-05-05,3.5,3.5,3.4,3.4475,-0.163713,135080.0,TITAN
2000-05-08,3.45,3.4625,3.25,3.28,-0.15575899999999998,251680.0,TITAN
2000-05-09,3.25,3.395,3.065,3.275,-0.155521,126880.0,TITAN
2000-05-10,3.3975,3.45,3.1,3.125,-0.148398,549920.0,TITAN
2000-05-11,3.05,3.1975,3.0,3.0225,-0.143531,361900.0,TITAN
2000-05-12,3.1,3.1275,3.05,3.055,-0.145074,122500.0,TITAN
2000-05-15,3.1,3.1,2.9,2.98,-0.141513,129940.0,TITAN
2000-05-16,3.0,3.05,2.95,2.9925,-0.14210599999999998,140520.0,TITAN
2000-05-17,3.1475,3.225,3.05,3.13,-0.148636,245940.0,TITAN
2000-05-18,3.1,3.2,3.1,3.14,-0.149111,104340.0,TITAN
2000-05-19,3.1875,3.195,2.95,2.985,-0.14175,232780.0,TITAN
2000-05-22,3.0,3.05,2.8875,2.9925,-0.14210599999999998,163120.0,TITAN
2000-05-23,3.0,3.05,2.9625,3.0025,-0.14258099999999999,138480.0,TITAN
2000-05-24,3.0875,3.195,3.0525,3.15,-0.149585,75580.0,TITAN
2000-05-25,3.225,3.3875,3.2,3.315,-0.157421,170220.0,TITAN
2000-05-26,3.35,3.425,3.295,3.4,-0.161457,192700.0,TITAN
2000-05-29,3.4,3.4975,3.4,3.4525,-0.16395,98000.0,TITAN
2000-05-30,3.5,3.625,3.4025,3.5775,-0.16988599999999998,118400.0,TITAN
2000-05-31,3.75,3.805,3.65,3.6975,-0.175585,324780.0,TITAN
2000-06-01,3.6,3.645,3.4025,3.4875,-0.16561199999999998,193400.0,TITAN
2000-06-02,3.35,3.625,3.35,3.535,-0.16786800000000002,90040.0,TITAN
2000-06-05,3.45,3.6625,3.45,3.5375,-0.167987,74400.0,TITAN
2000-06-06,3.5225,3.54,3.4,3.425,-0.162645,133980.0,TITAN
2000-06-07,3.5,3.5,3.405,3.4625,-0.164425,117740.0,TITAN
2000-06-08,3.4,3.4925,3.4,3.45,-0.163832,78620.0,TITAN
2000-06-09,3.4525,3.5,3.305,3.395,-0.16122,76920.0,TITAN
2000-06-12,3.4,3.42,3.2575,3.39,-0.160982,117300.0,TITAN
