date,open,high,low,close,adj_close,volume,symbol
2000-01-03,122.07,122.071999,122.07,122.071999,4.033968,657536.0,INFY
2000-01-04,131.25,131.837997,126.976997,131.686996,4.3517019999999995,7191808.0,INFY
2000-01-05,122.664001,126.95300300000001,121.152,121.152,4.003565,21069440.0,INFY
2000-01-06,119.193001,119.530998,111.459999,111.459999,3.6832870000000004,10495616.0,INFY
2000-01-07,102.542999,102.542999,102.542999,102.542999,3.3886160000000003,971392.0,INFY
2000-01-10,102.542999,110.746002,94.339798,107.478996,3.5517309999999997,30230400.0,INFY
2000-01-11,103.125,107.811996,98.880898,98.880898,3.267598,15658368.0,INFY
2000-01-12,93.359398,104.289001,91.921898,102.167999,3.376225,25993472.0,INFY
2000-01-13,102.344002,102.726997,93.994904,94.457802,3.121434,20038400.0,INFY
2000-01-14,95.695297,96.070297,87.523399,95.128098,3.143584,16040064.0,INFY
2000-01-17,95.3125,100.664001,91.5625,92.74140200000001,3.064714,18092928.0,INFY
2000-01-18,91.7164,95.070297,88.476601,93.247299,3.081432,20290944.0,INFY
2000-01-19,98.015602,100.707001,97.03119699999999,100.702003,3.327779,19994752.0,INFY
2000-01-20,103.125,105.866997,98.523399,99.586304,3.290911,19778560.0,INFY
2000-01-21,100.780998,106.17199699999999,97.679703,104.845001,3.464689,20786048.0,INFY
2000-01-24,106.25,113.195,106.25,108.428001,3.5830910000000005,25256320.0,INFY
2000-01-25,107.811996,111.32800300000001,104.688004,110.230003,3.642639,20469632.0,INFY
2000-01-26,,,,,,,INFY
2000-01-27,118.280998,118.75,113.95300300000001,115.480003,3.8161300000000002,12953792.0,INFY
2000-01-28,116.030998,120.29699699999999,116.030998,118.93,3.930138,17281536.0,INFY
2000-01-31,117.741997,117.875,111.359001,112.83899699999999,3.728857,7598272.0,INFY
2000-02-01,113.280998,116.405998,111.719002,115.897003,3.82991,7055424.0,INFY
2000-02-02,118.594002,120.311996,114.835999,115.091003,3.8032760000000003,9491520.0,INFY
2000-02-03,115.875,117.344002,115.155998,116.262001,3.841972,6032064.0,INFY
