"Date","Open","High","Low","Close"
"20 Apr 2020","2643.15","2643.15","2595.95","2618.55"
"17 Apr 2020","2651.00","2651.40","2592.90","2624.90"
"16 Apr 2020","2519.95","2589.10","2514.20","2573.85"
"15 Apr 2020","2583.50","2634.55","2533.25","2538.30"
"13 Apr 2020","2516.75","2549.85","2475.65","2543.10"
"09 Apr 2020","2487.55","2526.15","2471.30","2520.15"
"08 Apr 2020","2428.85","2513.65","2405.35","2439.40"
"07 Apr 2020","2348.50","2448.00","2333.15","2444.05"
"03 Apr 2020","2332.15","2332.20","2258.15","2280.45"
"01 Apr 2020","2359.35","2360.50","2259.90","2283.60"
"31 Mar 2020","2307.95","2373.55","2269.70","2360.50"
"30 Mar 2020","2257.70","2299.05","2229.35","2250.70"
"27 Mar 2020","2392.40","2408.85","2281.65","2315.00"
"26 Mar 2020","2281.45","2351.30","2239.80","2335.20"
"25 Mar 2020","2113.45","2290.80","2111.50","2261.70"
"24 Mar 2020","2167.60","2213.80","2072.60","2125.15"
"23 Mar 2020","2182.80","2236.40","2100.95","2107.95"
"20 Mar 2020","2262.60","2416.65","2246.20","2396.65"
"19 Mar 2020","2236.25","2321.75","2168.90","2241.50"
"18 Mar 2020","2503.00","2516.80","2308.35","2335.45"
"17 Mar 2020","2517.00","2580.95","2458.30","2469.70"
"16 Mar 2020","2570.45","2611.85","2487.45","2499.85"
"13 Mar 2020","2421.05","2708.25","2266.50","2674.90"
"12 Mar 2020","2663.55","2667.15","2547.50","2561.90"
"11 Mar 2020","2773.35","2832.95","2772.90","2787.70"
"09 Mar 2020","2889.90","2891.85","2755.10","2791.65"
"06 Mar 2020","2930.15","2958.30","2899.05","2949.55"
"05 Mar 2020","3042.85","3049.70","3009.50","3014.70"
"04 Mar 2020","3055.35","3060.40","2980.15","3024.65"
"03 Mar 2020","2998.90","3056.85","2992.60","3044.80"
"02 Mar 2020","3059.55","3084.45","2947.90","2972.35"
"28 Feb 2020","3041.55","3042.50","2998.50","3011.25"
"27 Feb 2020","3112.45","3113.50","3079.00","3102.50"
"26 Feb 2020","3147.00","3149.45","3109.50","3116.50"
"25 Feb 2020","3202.60","3204.35","3153.60","3159.00"
"24 Feb 2020","3242.95","3242.95","3181.90","3187.85"
"20 Feb 2020","3264.30","3280.60","3256.60","3259.10"
"19 Feb 2020","3258.30","3274.80","3248.40","3271.45"
"18 Feb 2020","3242.20","3242.20","3194.10","3229.70"
"17 Feb 2020","3286.25","3290.30","3243.45","3247.55"
"14 Feb 2020","3290.05","3299.80","3263.65","3279.90"
"13 Feb 2020","3293.60","3294.65","3270.85","3281.85"
"12 Feb 2020","3289.10","3301.95","3280.30","3290.15"
"11 Feb 2020","3283.10","3301.40","3276.70","3281.10"
"10 Feb 2020","3292.55","3293.20","3247.70","3262.20"
"07 Feb 2020","3315.90","3317.20","3286.85","3292.80"
"06 Feb 2020","3302.50","3321.30","3298.20","3317.10"
"05 Feb 2020","3263.30","3297.80","3255.95","3291.15"
"04 Feb 2020","3205.95","3257.55","3205.80","3253.75"
"03 Feb 2020","3145.90","3194.85","3138.70","3183.00"
"01 Feb 2020","3246.90","3275.35","3143.30","3155.30"
"31 Jan 2020","3314.05","3314.75","3245.75","3252.00"
"30 Jan 2020","3332.50","3333.40","3289.05","3298.65"
"29 Jan 2020","3332.70","3351.40","3323.15","3330.40"
"28 Jan 2020","3363.15","3365.25","3308.35","3317.65"
"27 Jan 2020","3369.35","3391.70","3352.15","3357.45"
"24 Jan 2020","3364.95","3392.05","3359.45","3385.95"
"23 Jan 2020","3328.80","3372.70","3326.90","3366.90"
"22 Jan 2020","3348.40","3349.40","3315.85","3321.65"
"21 Jan 2020","3335.65","3349.25","3330.75","3335.50"
"20 Jan 2020","3378.10","3380.85","3335.00","3339.25"
"17 Jan 2020","3329.50","3367.20","3329.50","3359.85"
"16 Jan 2020","3342.90","3350.50","3331.70","3335.90"
"15 Jan 2020","3331.75","3335.00","3314.35","3332.70"
"14 Jan 2020","3331.55","3342.80","3320.80","3330.90"
"13 Jan 2020","3316.65","3334.95","3316.60","3332.65"
"10 Jan 2020","3309.75","3328.35","3299.00","3310.80"
"09 Jan 2020","3288.35","3300.55","3279.65","3298.50"
"08 Jan 2020","3223.65","3248.60","3216.50","3242.50"
"07 Jan 2020","3257.10","3284.55","3240.65","3256.70"
"06 Jan 2020","3276.55","3279.55","3231.85","3237.15"
"03 Jan 2020","3311.05","3311.80","3283.05","3294.25"
"02 Jan 2020","3268.30","3315.35","3267.85","3311.95"
"01 Jan 2020","3264.70","3273.65","3256.75","3263.25"
"31 Dec 2019","3267.70","3277.50","3249.70","3255.30"
"30 Dec 2019","3270.70","3275.25","3257.80","3271.20"
"27 Dec 2019","3232.75","3265.10","3232.05","3261.80"
"26 Dec 2019","3249.60","3254.65","3216.10","3219.45"
"24 Dec 2019","3273.85","3279.45","3248.50","3253.20"
"23 Dec 2019","3259.85","3284.25","3255.75","3270.70"
"20 Dec 2019","3285.70","3302.90","3277.20","3285.00"
"19 Dec 2019","3258.75","3289.15","3250.55","3283.25"
"18 Dec 2019","3275.30","3277.40","3252.80","3263.45"
"17 Dec 2019","3248.6","3273.5","3239.15","3268.55"
"16 Dec 2019","3279.05","3281.90","3240.55","3243.85"
"13 Dec 2019","3257.25","3271.10","3249.05","3267.15"
"12 Dec 2019","3236.50","3248.15","3229.30","3240.25"
"11 Dec 2019","3215.15","3226.9","3200.1","3222.2"
"10 Dec 2019","3247.1","3248.2","3209.35","3214.45"
"09 Dec 2019","3244.6","3262.1","3226.1","3247.85"
"06 Dec 2019","3268.00","3271.00","3226.40","3238.25"
"05 Dec 2019","3288.25","3289.1","3252.55","3256.2"
"04 Dec 2019","3285.8","3294.2","3256.85","3275.25"
"03 Dec 2019","3342.1","3342.1","3278.6","3291.95"
"02 Dec 2019","3367.05","3369.50","3325.45","3333.50"
"29 Nov 2019","3342.50","3351.45","3314.20","3323.30"
"28 Nov 2019","3320.00","3346.80","3306.95","3340.80"
"27 Nov 2019","3308.55","3318.85","3288.25","3311.00"
"26 Nov 2019","3345.55","3349.20","3297.80","3304.30"
"25 Nov 2019","3306.90","3348.15","3305.70","3344.00"
"22 Nov 2019","3301.15","3312.10","3288.30","3301.30"
"21 Nov 2019","3344.30","3344.65","3295.70","3301.25"
"20 Nov 2019","3334.50","3347.50","3318.25","3325.35"
"19 Nov 2019","3266.80","3307.20","3264.15","3298.10"
"18 Nov 2019","3250.20","3267.55","3245.60","3248.40"
"15 Nov 2019","3225.25","3255.25","3224.15","3237.95"
"14 Nov 2019","3228.55","3238.00","3205.00","3219.10"
"13 Nov 2019","3255.95","3268.70","3231.20","3236.50"
"11 Nov 2019","3250.15","3264.00","3237.10","3254.20"
"08 Nov 2019","3281.45","3287.35","3249.85","3254.60"
"07 Nov 2019","3299.95","3301.90","3274.00","3286.85"
"06 Nov 2019","3290.85","3303.80","3273.75","3286.90"
"05 Nov 2019","3314.10","3317.50","3276.45","3290.45"
"04 Nov 2019","3318.85","3333.85","3305.15","3309.50"
"01 Nov 2019","3309.05","3319.85","3301","3302.45"
"31 Oct 2019","3325.15","3329.45","3313.10","3322.55"
"30 Oct 2019","3315.05","3318.45","3296.80","3313.40"
"29 Oct 2019","3263.35","3290.80","3252.75","3283.30"
"27 Oct 2019","3270.65","3274.80","3254.10","3259.50"
"25 Oct 2019","3279.40","3279.65","3235.95","3253.10"
"24 Oct 2019","3276.35","3281.75","3224.20","3271.35"
"23 Oct 2019","3296.75","3298.20","3249.30","3262.50"
"22 Oct 2019","3313.00","3337.80","3290.70","3297.30"
"18 Oct 2019","3261.50","3311.00","3253.95","3300.80"
"17 Oct 2019","3238.60","3260.95","3225.20","3257.90"
"16 Oct 2019","3236.00","3243.35","3224.40","3235.70"
"15 Oct 2019","3207.85","3229.45","3202.30","3222.35"
"14 Oct 2019","3191.00","3216.05","3184.55","3200.55"
"11 Oct 2019","3175.50","3192.75","3156.80","3176.30"
"10 Oct 2019","3149.55","3177.25","3147.65","3172.00"
"09 Oct 2019","3096.50","3156.10","3084.45","3151.45"
"07 Oct 2019","3123.65","3127.35","3090.40","3094.20"
"04 Oct 2019","3191.90","3196.25","3126.65","3131.40"
"03 Oct 2019","3147.60","3187.65","3123.95","3171.20"
"01 Oct 2019","3230.90","3243.35","3133.70","3164.20"
"30 Sep 2019","3188.05","3220.75","3165.15","3208.40"
"27 Sep 2019","3196.60","3202.20","3175.65","3186.05"
"26 Sep 2019","3164.85","3208.30","3164.25","3204.35"
"25 Sep 2019","3177.10","3184.85","3148.15","3155.75"
"24 Sep 2019","3209.60","3209.60","3167.10","3175.25"
"23 Sep 2019","3176.9","3243.85","3172.1","3212.8"
"20 Sep 2019","2988.8","3136.45","2962.15","3121.05"
"19 Sep 2019","3012.45","3013.25","2973.35","2983.50"
"18 Sep 2019","3007.60","3019.40","2986.40","3004.25"
"17 Sep 2019","3050.90","3050.90","2984.15","2995.00"
"16 Sep 2019","3051.20","3057.35","3032.05","3045.55"
"13 Sep 2019","3062.35","3074.85","3032.50","3071.20"
"12 Sep 2019","3085.95","3087.90","3050.45","3059.00"
"11 Sep 2019","3080.05","3096.85","3064.65","3074.55"
"09 Sep 2019","3029.70","3075.20","3017.00","3068.05"
"06 Sep 2019","3006.60","3029.65","3001.90","3025.10"
"05 Sep 2019","2965.55","3019.75","2964.80","2991.30"
"04 Sep 2019","2928.15","2963.75","2919.95","2955.75"
"03 Sep 2019","2994.10","2995.35","2916.70","2924.45"
"30 Aug 2019","3019.95","3033.70","2948.20","3001.15"
"29 Aug 2019","2992.70","3021.90","2982.30","3013.25"
"28 Aug 2019","3048.50","3055.95","2993.75","3006.45"
"27 Aug 2019","3030.05","3064.15","3028.95","3038.00"
"26 Aug 2019","2989.30","3019.65","2923.15","3015.35"
"23 Aug 2019","2925.35","2958.05","2901.80","2949.60"
"22 Aug 2019","2954.15","2970.05","2919.10","2928.10"
"21 Aug 2019","3011.65","3012.55","2957.80","2963.15"
"20 Aug 2019","3032.05","3041.80","3003.25","3012.65"
"19 Aug 2019","3027.85","3055.85","3027.45","3033.10"
"16 Aug 2019","2998.75","3027.30","2975.15","3021.05"
"14 Aug 2019","2969.00","3011.10","2954.25","3005.75"
"13 Aug 2019","3054.65","3059.50","2953.80","2958.60"
"09 Aug 2019","3085.55","3108.00","3066.30","3070.30"
"08 Aug 2019","3055.40","3084.70","3041.30","3072.00"
"07 Aug 2019","3073.90","3087.25","3034.05","3044.60"
"06 Aug 2019","3003.25","3097.60","3001.75","3070.80"
"05 Aug 2019","3032.30","3033.65","2980.80","3019.80"
"02 Aug 2019","3044.75","3087.40","3022.05","3060.15"
"01 Aug 2019","3074.60","3092.70","3023.45","3048.15"
"31 Jul 2019","3063.95","3096.85","3055.15","3086.65"
"30 Jul 2019","3086.40","3115.50","3070.55","3076.55"
"29 Jul 2019","3132.55","3137.25","3075.00","3079.10"
"26 Jul 2019","3127.30","3149.35","3114.30","3137.15"
"25 Jul 2019","3155.80","3179.35","3120.30","3128.40"
"24 Jul 2019","3194.05","3202.70","3129.05","3149.00"
"23 Jul 2019","3189.45","3197.60","3163.90","3192.95"
"22 Jul 2019","3170.75","3190.10","3133.85","3177.80"
"19 Jul 2019","3211.40","3219.85","3159.45","3171.10"
"18 Jul 2019","3240.90","3244.60","3190.75","3194.20"
"17 Jul 2019","3258.30","3270.75","3236.10","3241.15"
"16 Jul 2019","3219.95","3260.45","3207.30","3256.25"
"15 Jul 2019","3250.55","3254.60","3206.75","3215.05"
"12 Jul 2019","3286.85","3286.90","3240.55","3249.70"
"11 Jul 2019","3281.80","3290.50","3266.35","3281.40"
"10 Jul 2019","3303.85","3317.10","3250.25","3267.35"
"09 Jul 2019","3259.40","3318.80","3252.05","3314.10"
"08 Jul 2019","3359.55","3360.05","3243.85","3268.00"
"05 Jul 2019","3444.80","3453.30","3365.05","3373.45"
"04 Jul 2019","3433.70","3447.60","3427.10","3437.55"
"03 Jul 2019","3412.35","3430.15","3404.50","3425.85"
"02 Jul 2019","3397.30","3408.85","3384.60","3406.70"
"01 Jul 2019","3384.80","3395.70","3365.40","3388.95"
"28 Jun 2019","3382.15","3391.15","3362.20","3369.20"
"27 Jun 2019","3388.05","3404.05","3361.70","3376.40"
"26 Jun 2019","3335.45","3384.75","3331.20","3376.50"
"25 Jun 2019","3317.20","3339.35","3308.80","3332.55"
"24 Jun 2019","3313.65","3332.45","3306.55","3315.25"
"21 Jun 2019","3326.05","3338.85","3295.80","3306.35"
"20 Jun 2019","3255.10","3334.20","3254.05","3325.70"
"19 Jun 2019","3284.75","3301.20","3240.05","3261.50"
"18 Jun 2019","3270.10","3286.75","3258.60","3272.10"
"17 Jun 2019","3317.45","3318.50","3256.90","3263.10"
"14 Jun 2019","3323.95","3339.45","3301.20","3308.50"
"13 Jun 2019","3302.85","3327.80","3294.95","3322.05"
"12 Jun 2019","3335.20","3335.60","3301.45","3306.75"
"11 Jun 2019","3349.15","3349.15","3326.60","3339.50"
"10 Jun 2019","3327.20","3356.75","3325.80","3338.80"
"07 Jun 2019","3324.40","3345.30","3302.00","3316.70"
"06 Jun 2019","3376.25","3378.05","3305.25","3321.00"
"04 Jun 2019","3353.35","3386.15","3349.65","3369.90"
"03 Jun 2019","3355.30","3362.20","3337.60","3357.90"
"31 May 2019","3367.90","3375.95","3305.60","3338.85"
"30 May 2019","3322.65","3360.40","3318.50","3353.70"
"29 May 2019","3353.25","3371.35","3307.35","3316.25"
"28 May 2019","3394.75","3404.60","3341.05","3356.90"
"27 May 2019","3313.55","3384.15","3294.60","3380.05"
"24 May 2019","3233.50","3314.25","3231.40","3305.90"
"23 May 2019","3213.45","3321.20","3198.00","3211.35"
"22 May 2019","3156.80","3181.95","3142.75","3169.40"
"21 May 2019","3201.70","3202.15","3143.70","3151.90"
"20 May 2019","3115.15","3200.40","3113.80","3188.10"
"17 May 2019","3003.80","3037.55","2996.50","3032.15"
"16 May 2019","3002.35","3020.95","2976.65","3010.40"
"15 May 2019","3055.25","3058.70","2986.90","2996.05"
"14 May 2019","2972.15","3059.05","2945.75","3044.10"
"13 May 2019","3038.25","3046.75","2972.55","2984.95"
"10 May 2019","3053.40","3063.45","3028.30","3052.75"
"09 May 2019","3066.95","3074.25","3025.60","3043.75"
"08 May 2019","3102.80","3104.90","3069.75","3075.50"
"07 May 2019","3139.65","3141.25","3101.85","3108.30"
"06 May 2019","3138.95","3144.70","3117.50","3126.40"
"03 May 2019","3135.90","3168.30","3135.45","3150.35"
"02 May 2019","3109.55","3153.60","3103.70","3132.15"
"30 Apr 2019","3146.10","3153.00","3091.70","3107.50"
"26 Apr 2019","3151.00","3170.20","3134.90","3142.45"
"25 Apr 2019","3165.20","3192.45","3137.40","3143.40"
"24 Apr 2019","3152.00","3173.25","3142.15","3170.00"
"23 Apr 2019","3180.30","3182.65","3138.00","3145.15"
"22 Apr 2019","3187.45","3191.25","3166.05","3173.65"
"18 Apr 2019","3249.65","3251.20","3191.65","3195.60"
"16 Apr 2019","3213.05","3248.40","3212.00","3240.70"
"15 Apr 2019","3203.60","3211.30","3185.85","3203.00"
"12 Apr 2019","3201.90","3203.65","3183.05","3194.25"
"11 Apr 2019","3186.90","3202.25","3182.40","3195.70"
"10 Apr 2019","3198.20","3221.40","3177.95","3182.95"
"09 Apr 2019","3214.35","3216.05","3177.55","3204.00"
"08 Apr 2019","3223.10","3238.30","3188.05","3207.65"
"05 Apr 2019","3210.30","3232.10","3200.30","3208.30"
"04 Apr 2019","3219.30","3226.85","3190.45","3202.15"
"03 Apr 2019","3253.35","3265.70","3203.20","3208.00"
"02 Apr 2019","3249.90","3269.50","3237.55","3249.10"
"01 Apr 2019","3222.10","3257.20","3221.10","3238.65"
"29 Mar 2019","3215.30","3236.65","3198.80","3207.90"
"28 Mar 2019","3174.65","3205.00","3162.95","3197.60"
"27 Mar 2019","3205.10","3210.65","3160.05","3165.40"
"26 Mar 2019","3166.15","3195.40","3166.00","3190.10"
"25 Mar 2019","3169.50","3174.95","3150.90","3158.85"
"22 Mar 2019","3176.30","3211.60","3173.05","3185.90"
"20 Mar 2019","3181.10","3185.95","3151.70","3162.50"
"19 Mar 2019","3167.45","3177.30","3146.40","3171.95"
"18 Mar 2019","3178.65","3206.90","3154.65","3164.10"
"15 Mar 2019","3152.25","3180.15","3143.80","3173.25"
"14 Mar 2019","3139.25","3152.15","3125.85","3142.65"
"13 Mar 2019","3177.55","3179.15","3136.50","3142.65"
"12 Mar 2019","3122.75","3186.95","3121.80","3168.75"
"11 Mar 2019","3050.00","3120.90","3047.35","3111.85"
"08 Mar 2019","3035.30","3057.95","3023.50","3038.55"
"07 Mar 2019","3025.35","3046.85","3007.50","3032.80"
"06 Mar 2019","2995.60","3021.80","2994.10","3009.05"
"05 Mar 2019","2942.20","2985.50","2918.35","2979.55"
"01 Mar 2019","2930.75","2949.70","2920.00","2942.65"
"28 Feb 2019","2920.65","2931.10","2892.15","2917.70"
"27 Feb 2019","2899.55","2942.75","2890.50","2900.05"
"26 Feb 2019","2870.15","2901.35","2847.65","2889.65"
"25 Feb 2019","2905.10","2914.20","2876.80","2897.60"
"22 Feb 2019","2902.50","2920.65","2888.60","2917.45"
"21 Feb 2019","2903.80","2913.35","2875.55","2906.75"
"20 Feb 2019","2866.55","2907.75","2866.30","2900.80"
"19 Feb 2019","2848.80","2880.00","2843.25","2851.65"
"18 Feb 2019","2858.95","2873.00","2845.50","2851.65"
"15 Feb 2019","2835.75","2864.40","2823.25","2856.20"
"14 Feb 2019","2804.50","2824.05","2777.90","2818.00"
"13 Feb 2019","2858.70","2866.25","2802.90","2808.40"
"12 Feb 2019","2858.60","2888.55","2848.55","2854.65"
"11 Feb 2019","2882.20","2882.70","2823.25","2861.20"
"08 Feb 2019","2913.90","2932.45","2878.95","2884.50"
"07 Feb 2019","2930.10","2948.50","2916.40","2922.50"
"06 Feb 2019","2924.60","2935.25","2890.85","2932.10"
"05 Feb 2019","2932.85","2949.75","2908.25","2925.65"
"04 Feb 2019","2995.65","2996.05","2931.90","2944.20"
"01 Feb 2019","2985.95","3013.30","2979.75","2997.95"
"31 Jan 2019","2966.00","2982.35","2949.40","2976.85"
"30 Jan 2019","2956.55","2967.95","2941.35","2949.20"
"29 Jan 2019","2937.90","2961.45","2927.80","2947.15"
"28 Jan 2019","2981.35","2994.60","2932.45","2941.55"
"25 Jan 2019","2995.10","3016.00","2961.30","2968.90"
"24 Jan 2019","3007.65","3012.50","2976.85","2984.25"
"23 Jan 2019","3021.65","3026.75","2994.55","2999.40"
"22 Jan 2019","3035.75","3036.05","3003.25","3019.40"
"21 Jan 2019","3029.05","3065.75","3022.45","3035.15"
"18 Jan 2019","3111.15","3112.50","3050.75","3055.50"
"17 Jan 2019","3107.95","3116.50","3089.55","3105.00"
"16 Jan 2019","3100.80","3125.70","3096.50","3101.70"
"15 Jan 2019","3092.60","3101.40","3071.90","3096.80"
"14 Jan 2019","3115.30","3115.80","3067.55","3075.25"
"11 Jan 2019","3154.50","3156.00","3103.55","3119.50"
"10 Jan 2019","3149.55","3159.45","3139.10","3154.35"
"09 Jan 2019","3160.70","3161.50","3120.45","3145.80"
"08 Jan 2019","3147.25","3163.50","3133.10","3145.70"
"07 Jan 2019","3147.50","3171.70","3135.90","3146.40"
"04 Jan 2019","3112.65","3135.40","3095.45","3130.65"
"03 Jan 2019","3144.70","3151.85","3099.65","3104.05"
"02 Jan 2019","3183.95","3186.05","3127.00","3143.95"
"01 Jan 2019","3185.55","3197.60","3161.75","3190.55"
"31 Dec 2018","3185.25","3195.50","3170.00","3175.30"
"28 Dec 2018","3158.45","3188.85","3157.45","3177.40"
"27 Dec 2018","3156.35","3160.85","3128.40","3154.10"
"26 Dec 2018","3095.35","3147.95","3062.00","3139.35"
"24 Dec 2018","3139.80","3142.95","3097.80","3105.15"
"21 Dec 2018","3190.30","3198.95","3125.50","3131.50"
"20 Dec 2018","3156.15","3185.05","3148.20","3182.20"
"19 Dec 2018","3143.90","3179.90","3143.80","3177.70"
"18 Dec 2018","3092.90","3139.80","3089.10","3135.60"
"17 Dec 2018","3096.30","3126.05","3095.35","3099.80"
"14 Dec 2018","3066.35","3091.65","3057.60","3086.65"
"13 Dec 2018","3070.65","3081.60","3059.20","3070.25"
"12 Dec 2018","2991.60","3056.40","2986.60","3051.45"
"11 Dec 2018","2927.80","2988.25","2924.30","2976.35"
"10 Dec 2018","2980.45","2991.20","2960.70","2969.20"
"07 Dec 2018","3028.80","3041.05","3009.90","3036.95"
"06 Dec 2018","3044.80","3048.60","3012.00","3018.00"
"05 Dec 2018","3094.85","3105.65","3051.20","3058.75"
"04 Dec 2018","3115.60","3120.60","3094.75","3108.80"
"03 Dec 2018","3099.80","3126.20","3089.65","3120.10"
"30 Nov 2018","3099.40","3102.15","3059.35","3087.00"
"29 Nov 2018","3093.95","3106.00","3080.75","3095.30"
"28 Nov 2018","3126.90","3127.35","3067.85","3073.40"
"27 Nov 2018","3110.45","3123.75","3097.10","3119.40"
"26 Nov 2018","3101.70","3128.10","3091.45","3116.95"
"22 Nov 2018","3113.10","3128.25","3090.25","3095.05"
"21 Nov 2018","3120.40","3130.85","3102.80","3109.85"
"20 Nov 2018","3129.80","3142.25","3113.65","3121.25"
"19 Nov 2018","3115.70","3146.15","3101.75","3140.80"
"16 Nov 2018","3085.90","3123.75","3082.70","3116.50"
"15 Nov 2018","3073.80","3095.65","3066.65","3083.05"
"14 Nov 2018","3079.75","3092.15","3057.70","3071.30"
"13 Nov 2018","3023.50","3072.80","3019.10","3068.65"
"12 Nov 2018","3079.05","3085.75","3024.45","3028.05"
"09 Nov 2018","3044.20","3073.90","3041.35","3070.50"
"07 Nov 2018","3065.95","3065.95","3050.15","3053.25"
"06 Nov 2018","3038.80","3057.95","3033.65","3043.70"
"05 Nov 2018","3053.90","3053.90","3013.60","3033.50"
"02 Nov 2018","3025.50","3080.35","3024.40","3059.85"
"01 Nov 2018","3006.05","3047.55","2994.80","3001.60"
"31 Oct 2018","2937.60","2974.50","2881.90","2969.90"
"30 Oct 2018","2926.50","2949.65","2912.80","2936.40"
"29 Oct 2018","2843.25","2934.70","2824.95","2930.40"
"26 Oct 2018","2844.20","2861.95","2817.30","2834.75"
"25 Oct 2018","2859.60","2868.25","2838.70","2851.65"
"24 Oct 2018","2874.40","2906.60","2850.70","2890.10"
"23 Oct 2018","2830.65","2862.20","2816.20","2850.75"
"22 Oct 2018","2871.65","2876.00","2835.45","2849.15"
"19 Oct 2018","2852.20","2875.95","2838.95","2852.00"
"17 Oct 2018","2936.45","2939.05","2862.35","2867.10"
"16 Oct 2018","2895.45","2915.30","2891.70","2911.20"
"15 Oct 2018","2896.50","2902.25","2863.25","2887.65"
