"Date","Open","High","Low","Close"
"22 Apr 2020","5267.80","5468.25","5243.60","5426.85"
"21 Apr 2020","5447.90","5447.90","5268.15","5294.05"
"20 Apr 2020","5724.90","5728.45","5565.95","5591.00"
"17 Apr 2020","5586.40","5702.65","5507.75","5668.90"
"16 Apr 2020","5271.25","5420.40","5235.65","5394.15"
"15 Apr 2020","5495.55","5592.80","5314.25","5333.00"
"13 Apr 2020","5554.40","5554.40","5308.85","5432.10"
"09 Apr 2020","5160.85","5607.35","5146.40","5568.45"
"08 Apr 2020","4833.00","5257.00","4830.40","5043.60"
"07 Apr 2020","4665.10","4970.85","4656.50","4951.55"
"03 Apr 2020","4652.75","4659.80","4511.10","4517.75"
"01 Apr 2020","4708.95","4803.55","4612.70","4657.55"
"31 Mar 2020","4787.80","4794.30","4630.20","4731.30"
"30 Mar 2020","4834.15","4848.00","4625.50","4669.15"
"27 Mar 2020","5245.60","5284.75","4866.05","4938.70"
"26 Mar 2020","4981.90","5163.70","4847.15","5061.30"
"25 Mar 2020","4600.05","5001.90","4577.15","4936.15"
"24 Mar 2020","4726.40","4850.85","4452.20","4693.35"
"23 Mar 2020","4908.15","5013.85","4593.05","4626.50"
"20 Mar 2020","5230.20","5423.20","5154.10","5370.15"
"19 Mar 2020","5217.95","5429.50","5042.90","5180.50"
"18 Mar 2020","5873.10","5896.85","5491.00","5516.50"
"17 Mar 2020","5858.30","6020.70","5767.50","5803.85"
"16 Mar 2020","5970.15","6041.35","5826.10","5843.70"
"13 Mar 2020","5641.55","6292.85","5265.80","6182.00"
"12 Mar 2020","6299.90","6299.90","5953.20","6033.40"
"11 Mar 2020","6614.15","6714.75","6539.75","6568.45"
"09 Mar 2020","6703.45","6758.70","6498.80","6632.15"
"06 Mar 2020","6712.20","6918.85","6661.95","6895.00"
"05 Mar 2020","6966.30","7013.65","6892.75","6953.75"
"04 Mar 2020","6990.85","7019.55","6775.80","6938.85"
"03 Mar 2020","6889.45","7022.25","6846.70","6986.65"
"02 Mar 2020","6993.20","7047.60","6813.20","6856.90"
"28 Feb 2020","7008.10","7017.60","6883.35","6903.95"
"27 Feb 2020","7200.15","7202.05","7090.45","7178.85"
"26 Feb 2020","7306.30","7328.20","7178.50","7207.95"
"25 Feb 2020","7452.75","7485.15","7339.90","7366.00"
"24 Feb 2020","7644.05","7644.05","7414.00","7429.10"
"20 Feb 2020","7687.50","7756.35","7667.85","7697.90"
"19 Feb 2020","7754.35","7769.40","7606.25","7687.35"
"18 Feb 2020","7758.00","7758.00","7620.50","7692.30"
"17 Feb 2020","7833.15","7833.60","7742.45","7770.50"
"14 Feb 2020","7933.60","7977.15","7807.30","7822.20"
"13 Feb 2020","7930.25","7933.40","7873.75","7914.90"
"12 Feb 2020","7932.30","7961.10","7905.75","7933.80"
"11 Feb 2020","7923.00","7969.30","7881.35","7892.40"
"10 Feb 2020","8065.40","8067.35","7820.30","7860.55"
"07 Feb 2020","8172.35","8173.60","8042.20","8064.60"
"06 Feb 2020","8158.80","8189.20","8092.55","8142.15"
"05 Feb 2020","8138.30","8212.20","8064.70","8131.70"
"04 Feb 2020","8026.60","8142.10","7997.85","8100.80"
"03 Feb 2020","7826.00","8016.80","7816.35","7988.35"
"01 Feb 2020","8069.75","8200.25","7833.10","7880.30"
"31 Jan 2020","8211.60","8238.75","8072.95","8086.55"
"30 Jan 2020","8239.65","8267.55","8148.20","8181.45"
"29 Jan 2020","8200.70","8264.60","8179.25","8220.40"
"28 Jan 2020","8290.10","8340.45","8125.90","8156.05"
"27 Jan 2020","8243.35","8347.90","8189.00","8258.15"
"24 Jan 2020","8246.45","8324.40","8234.95","8274.85"
"23 Jan 2020","8176.75","8251.85","8145.80","8241.75"
"22 Jan 2020","8278.55","8294.05","8147.15","8169.15"
"21 Jan 2020","8321.25","8325.80","8229.30","8245.90"
"20 Jan 2020","8436.90","8459.45","8343.40","8352.70"
"17 Jan 2020","8401.95","8463.25","8369.70","8427.60"
"16 Jan 2020","8385.30","8414.35","8373.65","8395.90"
"15 Jan 2020","8287.60","8395.70","8246.40","8385.35"
"14 Jan 2020","8234.20","8297.70","8216.55","8289.30"
"13 Jan 2020","8244.25","8262.30","8192.05","8235.85"
"10 Jan 2020","8177.55","8246.70","8147.65","8225.50"
"09 Jan 2020","8035.45","8165.90","8022.35","8155.25"
"08 Jan 2020","7921.65","8002.90","7900.80","7942.75"
"07 Jan 2020","8029.90","8097.70","7961.20","8002.50"
"06 Jan 2020","8132.65","8134.50","7967.20","7978.75"
"03 Jan 2020","8261.50","8261.65","8136.80","8168.15"
"02 Jan 2020","8226.60","8275.05","8206.85","8267.45"
"01 Jan 2020","8262.50","8276.80","8200.25","8210.10"
"31 Dec 2019","8326.45","8327.60","8236.85","8248.30"
"30 Dec 2019","8232.05","8337.90","8218.80","8325.40"
"27 Dec 2019","8155.40","8226.25","8145.40","8205.90"
"26 Dec 2019","8166.35","8176.30","8120.45","8129.65"
"24 Dec 2019","8206.10","8228.45","8142.60","8152.60"
"23 Dec 2019","8137.85","8212.45","8120.75","8180.50"
"20 Dec 2019","8169.90","8219.60","8121.20","8133.55"
"19 Dec 2019","8082.20","8183.55","8058.40","8165.50"
"18 Dec 2019","8061.00","8111.95","8039.25","8082.35"
"17 Dec 2019","8028.1","8068.1","8013.85","8039.9"
"16 Dec 2019","8087.75","8109.05","7981.95","7990.80"
"13 Dec 2019","7989.55","8090.75","7986.65","8069.70"
"12 Dec 2019","7878.40","7967.25","7866.05","7941.70"
"11 Dec 2019","7823.3","7846.65","7773.6","7838.4"
"10 Dec 2019","7888.7","7902.8","7778.5","7801.35"
"09 Dec 2019","7853.75","7950.55","7826.3","7863.3"
"06 Dec 2019","7964.20","7971.80","7781.05","7806.60"
"05 Dec 2019","8015.3","8045.5","7928.15","7941.8"
"04 Dec 2019","7946.65","8043.9","7916.95","7996.55"
"03 Dec 2019","8021.65","8055.25","7931.75","7964.25"
"02 Dec 2019","8070.70","8087.35","7995.15","8012.75"
"29 Nov 2019","8172.80","8182.45","8066.95","8086.00"
"28 Nov 2019","8213.95","8223.15","8150.20","8179.75"
"27 Nov 2019","8160.60","8247.65","8157.10","8202.85"
"26 Nov 2019","8197.35","8227.00","8085.50","8099.90"
"25 Nov 2019","8045.00","8189.60","8024.10","8174.75"
"22 Nov 2019","8015.50","8047.15","7973.35","8034.95"
"21 Nov 2019","8082.40","8121.05","7998.75","8004.65"
"20 Nov 2019","8088.05","8132.60","8039.80","8083.80"
"19 Nov 2019","8150.90","8152.80","8052.05","8063.95"
"18 Nov 2019","8179.15","8188.85","8105.75","8119.00"
"15 Nov 2019","8259.75","8297.15","8130.20","8153.90"
"14 Nov 2019","8155.95","8205.05","8125.00","8190.90"
"13 Nov 2019","8146.55","8211.65","8135.10","8150.20"
"11 Nov 2019","8134.10","8209.30","8115.95","8159.00"
"08 Nov 2019","8220.20","8337.30","8157.40","8169.65"
"07 Nov 2019","8273.75","8276.25","8164.90","8239.90"
"06 Nov 2019","8273.30","8304.10","8195.60","8258.85"
"05 Nov 2019","8288.75","8381.20","8227.85","8256.15"
"04 Nov 2019","8377.10","8417.80","8266.65","8280.35"
"01 Nov 2019","8461.65","8499.1","8367.3","8392.9"
"31 Oct 2019","8457.45","8499.70","8427.75","8449.50"
"30 Oct 2019","8501.15","8501.15","8360.75","8428.90"
"29 Oct 2019","8133.25","8479.05","8128.50","8449.75"
"27 Oct 2019","8086.40","8135.15","8071.25","8102.00"
"25 Oct 2019","8032.45","8034.35","7927.75","7986.35"
"24 Oct 2019","8060.35","8103.10","7965.55","8012.40"
"23 Oct 2019","7915.60","8071.15","7879.40","8036.60"
"22 Oct 2019","7961.15","8027.80","7920.00","7936.65"
"18 Oct 2019","7900.15","8007.15","7848.95","7964.75"
"17 Oct 2019","7676.55","7954.20","7655.50","7914.00"
"16 Oct 2019","7709.80","7720.40","7642.80","7673.80"
"15 Oct 2019","7522.00","7701.95","7510.10","7688.25"
"14 Oct 2019","7401.50","7559.60","7397.80","7520.35"
"11 Oct 2019","7386.65","7457.85","7322.30","7397.05"
"10 Oct 2019","7440.80","7445.80","7332.95","7359.65"
"09 Oct 2019","7363.90","7473.30","7331.65","7460.75"
"07 Oct 2019","7385.85","7397.00","7296.50","7355.45"
"04 Oct 2019","7530.75","7578.60","7381.75","7404.90"
"03 Oct 2019","7458.40","7521.95","7431.75","7493.75"
"01 Oct 2019","7513.05","7593.70","7353.80","7464.10"
"30 Sep 2019","7568.25","7572.10","7395.50","7493.15"
"27 Sep 2019","7628.55","7648.85","7528.30","7554.25"
"26 Sep 2019","7501.45","7680.10","7491.05","7659.75"
"25 Sep 2019","7747.70","7747.70","7437.65","7470.45"
"24 Sep 2019","7854.10","7921.40","7700.65","7773.25"
"23 Sep 2019","7714","7939.25","7654.4","7802.65"
"20 Sep 2019","6955.55","7778.15","6936.2","7605.85"
"19 Sep 2019","7033.70","7051.75","6886.85","6920.60"
"18 Sep 2019","7068.15","7111.55","6924.20","7012.10"
"17 Sep 2019","7308.65","7324.70","7004.35","7020.75"
"16 Sep 2019","7286.75","7384.65","7263.40","7300.65"
"13 Sep 2019","7307.75","7372.75","7249.75","7360.60"
"12 Sep 2019","7420.55","7459.15","7270.65","7284.00"
"11 Sep 2019","7193.15","7443.90","7177.90","7423.60"
"09 Sep 2019","7023.90","7178.60","6992.85","7165.35"
"06 Sep 2019","6947.95","7119.15","6920.35","7102.45"
"05 Sep 2019","6788.40","6935.00","6786.10","6921.75"
"04 Sep 2019","6902.95","6932.65","6744.75","6782.05"
"03 Sep 2019","6921.75","6962.75","6884.75","6897.75"
"30 Aug 2019","7004.50","7029.15","6901.65","7009.30"
"29 Aug 2019","7000.60","7043.90","6944.10","6970.15"
"28 Aug 2019","7148.20","7186.10","6985.30","7018.55"
"27 Aug 2019","7069.70","7185.00","7055.90","7152.95"
"26 Aug 2019","7202.70","7202.70","6871.05","7022.75"
"23 Aug 2019","6864.00","7003.80","6801.00","6988.35"
"22 Aug 2019","6990.05","6991.55","6864.95","6882.10"
"21 Aug 2019","7053.05","7094.25","6967.60","7001.85"
"20 Aug 2019","6979.40","7067.85","6940.60","7040.50"
"19 Aug 2019","7019.15","7042.95","6938.50","6959.15"
"16 Aug 2019","6883.70","7013.75","6772.10","6998.45"
"14 Aug 2019","6876.95","6985.85","6811.00","6919.05"
"13 Aug 2019","7137.25","7137.25","6840.30","6855.75"
"09 Aug 2019","7032.65","7175.10","7005.75","7137.40"
"08 Aug 2019","6792.40","7019.25","6784.80","6998.45"
"07 Aug 2019","6951.15","6964.15","6768.90","6792.60"
"06 Aug 2019","6802.05","6956.50","6801.90","6942.45"
"05 Aug 2019","6859.85","6900.85","6751.00","6844.60"
"02 Aug 2019","6791.75","6971.05","6732.65","6933.75"
"01 Aug 2019","6806.70","6883.35","6764.20","6856.10"
"31 Jul 2019","6762.15","6883.4","6727.55","6851.65"
"30 Jul 2019","6907.95","6954.20","6747.40","6763.75"
"29 Jul 2019","7123.55","7127.15","6896.25","6905.70"
"26 Jul 2019","6979.85","7227.65","6968.05","7161.50"
"25 Jul 2019","7040.40","7086.45","6996.30","7010.55"
"24 Jul 2019","7162.85","7174.90","7017.00","7036.70"
"23 Jul 2019","7234.35","7235.50","7157.30","7176.65"
"22 Jul 2019","7203.75","7291.85","7146.80","7220.25"
"19 Jul 2019","7462.60","7475.20","7180.05","7192.75"
"18 Jul 2019","7632.10","7638.05","7427.20","7438.70"
"17 Jul 2019","7719.10","7738.80","7638.35","7648.15"
"16 Jul 2019","7633.30","7739.15","7602.60","7727.10"
"15 Jul 2019","7659.65","7709.70","7628.70","7674.25"
"12 Jul 2019","7641.80","7719.00","7603.75","7653.65"
"11 Jul 2019","7552.05","7665.90","7504.45","7650.95"
"10 Jul 2019","7593.15","7609.70","7484.35","7511.15"
"09 Jul 2019","7591.50","7630.70","7538.65","7593.30"
"08 Jul 2019","7794.25","7794.25","7564.40","7593.30"
"05 Jul 2019","8091.45","8097.10","7810.50","7849.10"
"04 Jul 2019","8053.65","8099.05","8031.40","8077.20"
"03 Jul 2019","8063.25","8090.00","8024.65","8039.50"
"02 Jul 2019","8017.00","8057.85","7959.95","8045.65"
"01 Jul 2019","7981.85","8047.05","7965.20","8029.15"
"28 Jun 2019","7984.05","8004.10","7918.65","7928.05"
"27 Jun 2019","7903.35","8021.25","7901.05","7971.45"
"26 Jun 2019","7863.85","7922.85","7847.80","7883.55"
"25 Jun 2019","7811.65","7890.55","7793.90","7878.25"
"24 Jun 2019","7855.65","7868.85","7761.75","7832.30"
"21 Jun 2019","7921.80","7937.50","7840.35","7868.25"
"20 Jun 2019","7758.80","7981.45","7722.65","7965.45"
"19 Jun 2019","7904.00","7931.15","7727.85","7772.20"
"18 Jun 2019","7901.30","7953.15","7815.55","7859.35"
"17 Jun 2019","8037.80","8043.80","7878.95","7896.10"
"14 Jun 2019","8102.05","8126.35","8013.75","8031.60"
"13 Jun 2019","8133.45","8150.60","8060.50","8116.95"
"12 Jun 2019","8229.90","8238.75","8131.20","8146.95"
"11 Jun 2019","8242.75","8257.85","8202.95","8240.25"
"10 Jun 2019","8239.25","8261.10","8163.65","8216.65"
"07 Jun 2019","8245.80","8252.65","8129.85","8192.00"
"06 Jun 2019","8329.60","8350.55","8174.60","8226.45"
"04 Jun 2019","8320.40","8358.00","8283.45","8300.20"
"03 Jun 2019","8145.45","8345.25","8107.30","8328.20"
"31 May 2019","8270.05","8314.40","8151.75","8175.50"
"30 May 2019","8271.00","8284.25","8220.50","8235.70"
"29 May 2019","8385.05","8385.25","8251.55","8281.90"
"28 May 2019","8478.20","8515.05","8382.20","8398.20"
"27 May 2019","8466.35","8517.60","8382.05","8462.20"
"24 May 2019","8269.95","8475.70","8217.25","8460.25"
"23 May 2019","8366.65","8415.15","8182.40","8216.90"
"22 May 2019","8230.45","8271.75","8154.00","8246.55"
"21 May 2019","8430.30","8436.40","8172.65","8209.45"
"20 May 2019","8282.30","8438.55","8221.30","8422.10"
"17 May 2019","7900.20","8115.80","7884.15","8085.75"
"16 May 2019","7900.55","7917.50","7821.75","7891.90"
"15 May 2019","7983.90","8021.05","7840.10","7856.85"
"14 May 2019","7890.55","7988.50","7855.90","7955.50"
"13 May 2019","8081.85","8098.70","7911.45","7938.65"
"10 May 2019","8111.15","8147.95","8070.75","8093.20"
"09 May 2019","8077.75","8131.10","8049.80","8103.50"
"08 May 2019","8183.90","8193.95","8086.00","8095.90"
"07 May 2019","8314.15","8323.70","8189.80","8206.25"
"06 May 2019","8303.65","8319.30","8260.20","8268.45"
"03 May 2019","8325.30","8415.50","8315.60","8381.45"
"02 May 2019","8273.75","8369.25","8213.45","8333.85"
"30 Apr 2019","8441.60","8458.10","8293.95","8350.60"
"26 Apr 2019","8562.70","8578.95","8458.50","8493.80"
"25 Apr 2019","8657.85","8670.10","8573.80","8587.90"
"24 Apr 2019","8701.45","8726.50","8557.10","8646.05"
"23 Apr 2019","8823.55","8853.80","8666.80","8682.90"
"22 Apr 2019","8937.90","8944.05","8802.50","8813.90"
"18 Apr 2019","9034.95","9059.35","8952.55","8972.65"
"16 Apr 2019","8956.00","9002.75","8928.30","8983.55"
"15 Apr 2019","8805.40","8922.10","8804.00","8911.60"
"12 Apr 2019","8698.80","8785.75","8665.00","8777.45"
"11 Apr 2019","8644.60","8702.95","8639.10","8690.05"
"10 Apr 2019","8625.35","8667.70","8583.20","8644.50"
"09 Apr 2019","8532.95","8636.90","8482.90","8622.80"
"08 Apr 2019","8590.25","8597.25","8483.95","8526.30"
"05 Apr 2019","8566.65","8604.15","8526.25","8564.60"
"04 Apr 2019","8520.55","8546.15","8484.95","8536.35"
"03 Apr 2019","8523.20","8572.65","8462.90","8480.65"
"02 Apr 2019","8441.15","8515.90","8429.05","8504.30"
"01 Apr 2019","8407.50","8492.35","8394.70","8414.35"
"29 Mar 2019","8257.30","8381.05","8236.35","8335.35"
"28 Mar 2019","8222.40","8260.75","8194.60","8234.25"
"27 Mar 2019","8325.65","8334.60","8205.30","8215.35"
"26 Mar 2019","8269.05","8297.95","8219.05","8287.25"
"25 Mar 2019","8281.50","8297.50","8218.60","8238.55"
"22 Mar 2019","8432.15","8508.05","8319.45","8336.60"
"20 Mar 2019","8572.90","8573.10","8428.65","8445.10"
"19 Mar 2019","8624.05","8624.10","8520.30","8567.05"
"18 Mar 2019","8764.50","8766.50","8589.10","8627.05"
"15 Mar 2019","8750.35","8796.50","8723.45","8748.05"
"14 Mar 2019","8775.90","8787.35","8670.80","8725.50"
"13 Mar 2019","8819.95","8836.25","8748.30","8767.55"
"12 Mar 2019","8834.85","8872.15","8775.45","8802.90"
"11 Mar 2019","8610.00","8793.55","8607.85","8782.70"
"08 Mar 2019","8609.15","8632.90","8565.75","8582.60"
"07 Mar 2019","8678.80","8680.20","8580.70","8635.70"
"06 Mar 2019","8702.55","8706.80","8599.40","8651.75"
"05 Mar 2019","8417.35","8698.20","8376.70","8676.60"
"01 Mar 2019","8408.30","8440.25","8362.80","8413.65"
"28 Feb 2019","8486.20","8486.20","8343.80","8355.15"
"27 Feb 2019","8443.30","8533.15","8343.65","8420.05"
"26 Feb 2019","8315.95","8442.00","8234.55","8399.10"
"25 Feb 2019","8309.90","8381.40","8307.55","8371.45"
"22 Feb 2019","8178.20","8289.25","8156.50","8278.95"
"21 Feb 2019","8136.65","8175.55","8056.45","8156.75"
"20 Feb 2019","8111.70","8132.45","8072.90","8121.50"
"19 Feb 2019","8089.30","8162.20","8061.85","8073.40"
"18 Feb 2019","8156.90","8156.90","8035.55","8067.70"
"15 Feb 2019","8228.20","8236.70","8057.15","8132.55"
"14 Feb 2019","8178.10","8268.35","8166.70","8223.35"
"13 Feb 2019","8300.30","8310.60","8161.30","8177.55"
"12 Feb 2019","8312.50","8344.85","8259.20","8278.10"
"11 Feb 2019","8364.55","8365.90","8257.90","8320.30"
"08 Feb 2019","8639.95","8643.85","8399.90","8420.35"
"07 Feb 2019","8584.60","8756.25","8581.00","8736.70"
"06 Feb 2019","8490.20","8593.55","8441.50","8567.40"
"05 Feb 2019","8410.60","8489.70","8408.25","8468.30"
"04 Feb 2019","8444.75","8446.00","8325.75","8395.55"
"01 Feb 2019","8265.50","8657.80","8254.15","8441.25"
"31 Jan 2019","8145.15","8236.55","8083.90","8218.40"
"30 Jan 2019","8149.25","8176.45","8080.20","8118.40"
"29 Jan 2019","8127.65","8178.75","8059.45","8120.45"
"28 Jan 2019","8259.55","8264.60","8092.85","8143.00"
"25 Jan 2019","8538.70","8587.70","8241.10","8259.80"
"24 Jan 2019","8623.20","8632.10","8510.40","8537.25"
"23 Jan 2019","8679.85","8693.70","8594.20","8612.25"
"22 Jan 2019","8726.05","8726.05","8580.00","8675.15"
"21 Jan 2019","8859.65","8867.20","8725.25","8746.85"
"18 Jan 2019","8898.95","8907.65","8806.05","8844.80"
"17 Jan 2019","8893.20","8920.80","8850.25","8878.20"
"16 Jan 2019","8894.10","8916.40","8856.75","8866.75"
"15 Jan 2019","8877.35","8902.30","8845.50","8888.40"
"14 Jan 2019","8859.10","8863.55","8752.10","8849.70"
"11 Jan 2019","8942.05","8950.30","8816.90","8862.35"
"10 Jan 2019","8924.65","8964.15","8908.05","8933.35"
"09 Jan 2019","8893.90","8925.60","8827.90","8907.10"
"08 Jan 2019","8813.90","8882.30","8781.80","8859.65"
"07 Jan 2019","8891.90","8901.60","8809.90","8820.00"
"04 Jan 2019","8807.40","8871.10","8754.05","8809.35"
"03 Jan 2019","8900.05","8959.35","8755.75","8767.35"
"02 Jan 2019","9121.95","9121.95","8885.30","8902.65"
"01 Jan 2019","9244.00","9244.00","9139.45","9182.45"
"31 Dec 2018","9285.80","9304.20","9224.25","9235.55"
"28 Dec 2018","9227.20","9282.80","9214.20","9223.80"
"27 Dec 2018","9308.60","9315.65","9166.25","9184.10"
"26 Dec 2018","9163.65","9270.30","9058.70","9227.00"
"24 Dec 2018","9345.35","9345.85","9194.50","9206.75"
"21 Dec 2018","9545.30","9579.60","9317.00","9337.25"
"20 Dec 2018","9454.15","9537.40","9418.85","9524.55"
"19 Dec 2018","9443.05","9516.05","9418.45","9507.70"
"18 Dec 2018","9306.65","9416.85","9283.70","9403.80"
"17 Dec 2018","9304.65","9364.50","9278.30","9335.80"
"14 Dec 2018","9250.80","9314.40","9202.90","9271.50"
"13 Dec 2018","9200.00","9307.70","9188.70","9254.20"
"12 Dec 2018","8889.40","9175.70","8866.65","9166.15"
"11 Dec 2018","8671.85","8880.60","8650.95","8846.80"
"10 Dec 2018","8720.30","8850.10","8685.25","8784.25"
"07 Dec 2018","8855.80","8875.90","8788.65","8869.80"
"06 Dec 2018","8928.45","8933.45","8771.95","8791.40"
"05 Dec 2018","9164.50","9164.50","8977.75","8992.90"
"04 Dec 2018","9274.25","9276.85","9199.00","9212.20"
"03 Dec 2018","9311.65","9311.65","9214.10","9260.60"
"30 Nov 2018","9205.55","9292.50","9196.35","9270.20"
"29 Nov 2018","9166.60","9236.05","9128.05","9202.10"
"28 Nov 2018","9189.55","9227.60","9081.95","9096.45"
"27 Nov 2018","9154.15","9173.75","9098.60","9165.00"
"26 Nov 2018","9089.40","9174.50","9006.05","9158.80"
"22 Nov 2018","9126.10","9137.65","9043.40","9062.65"
"21 Nov 2018","9154.75","9178.75","9084.75","9119.30"
"20 Nov 2018","9200.80","9238.35","9114.40","9133.65"
"19 Nov 2018","9159.20","9225.90","9140.95","9207.65"
"16 Nov 2018","9128.50","9183.40","9068.45","9112.35"
"15 Nov 2018","9086.90","9144.10","9030.35","9108.25"
"14 Nov 2018","9150.80","9225.75","9029.65","9051.40"
"13 Nov 2018","8979.50","9142.05","8961.60","9126.90"
"12 Nov 2018","9291.00","9326.70","9024.00","9051.50"
"09 Nov 2018","9234.20","9345.35","9185.65","9277.75"
"07 Nov 2018","9219.30","9230.90","9188.00","9219.50"
"06 Nov 2018","9198.85","9255.10","9093.70","9130.45"
"05 Nov 2018","9199.90","9223.20","9106.95","9153.65"
"02 Nov 2018","8907.40","9225.35","8904.20","9180.20"
"01 Nov 2018","8874.75","8922.00","8784.60","8814.20"
"31 Oct 2018","8785.30","8833.85","8600.55","8820.55"
"30 Oct 2018","8745.80","8840.00","8709.05","8744.60"
"29 Oct 2018","8615.25","8739.20","8574.15","8723.90"
"26 Oct 2018","8590.65","8686.45","8497.70","8578.05"
"25 Oct 2018","8573.00","8640.25","8507.70","8580.95"
"24 Oct 2018","8758.20","8787.15","8569.85","8663.90"
"23 Oct 2018","8648.05","8719.05","8577.75","8649.15"
"22 Oct 2018","8774.30","8791.05","8652.60","8700.45"
"19 Oct 2018","8772.95","8819.95","8614.50","8690.25"
"17 Oct 2018","9206.55","9216.55","8820.40","8834.70"
"16 Oct 2018","9072.70","9181.15","9055.45","9102.90"
"15 Oct 2018","9148.10","9151.50","8953.05","9034.60"
