"Date","Price","Open","High","Low","Vol.","Change %"
"May 23, 2018","10,653.70","10,703.00","10,744.15","10,637.15","113.15K","-0.63%"
"May 22, 2018","10,721.55","10,704.80","10,789.70","10,689.90","102.85K","0.26%"
"May 21, 2018","10,693.65","10,831.05","10,838.10","10,669.65","65.11K","-0.83%"
"May 18, 2018","10,783.20","10,853.55","10,868.20","10,769.95","67.41K","-0.85%"
"May 17, 2018","10,875.75","10,930.30","10,934.60","10,828.60","57.19K","-0.25%"
"May 16, 2018","10,903.20","10,945.20","10,993.20","10,884.45","71.05K","-1.03%"
"May 15, 2018","11,016.65","11,019.00","11,168.20","10,984.95","70.83K","0.08%"
"May 14, 2018","11,007.60","10,990.80","11,039.85","10,965.65","51.95K","0.18%"
"May 11, 2018","10,988.30","10,881.45","10,996.85","10,863.85","47.72K","1.19%"
"May 10, 2018","10,859.20","10,909.05","10,926.25","10,843.30","56.44K","-0.07%"
"May 09, 2018","10,866.80","10,814.25","10,881.05","10,795.85","51.80K","0.02%"
"May 08, 2018","10,864.55","10,880.95","10,885.45","10,826.80","141.05K","0.47%"
"May 07, 2018","10,813.60","10,753.45","10,829.40","10,744.70","57.99K","0.72%"
"May 04, 2018","10,735.80","10,760.65","10,760.65","10,706.30","47.44K","-0.08%"
"May 03, 2018","10,743.90","10,714.30","10,770.90","10,702.35","60.20K","0.16%"
"May 02, 2018","10,726.25","10,721.85","10,776.40","10,673.75","82.70K","0.47%"
"Apr 30, 2018","10,675.75","10,658.65","10,714.80","10,640.55","63.22K","0.57%"
"Apr 27, 2018","10,614.90","10,475.70","10,626.40","10,475.70","131.61K","1.28%"
"Apr 26, 2018","10,480.90","10,483.20","10,493.55","10,439.00","89.04K","0.14%"
"Apr 25, 2018","10,466.60","10,533.85","10,533.85","10,441.85","41.32K","-0.77%"
"Apr 24, 2018","10,547.30","10,496.00","10,568.70","10,492.90","47.47K","0.65%"
"Apr 23, 2018","10,479.55","10,558.05","10,558.05","10,349.00","47.11K","-0.21%"
"Apr 20, 2018","10,501.40","10,583.45","10,585.10","10,471.40","57.01K","-0.74%"
"Apr 19, 2018","10,579.70","10,640.15","10,640.40","10,557.90","54.03K","-0.24%"
"Apr 18, 2018","10,605.00","10,722.50","10,722.60","10,583.50","54.90K","-0.74%"
"Apr 17, 2018","10,684.20","10,689.50","10,707.00","10,626.65","50.07K","0.24%"
"Apr 16, 2018","10,658.65","10,522.70","10,668.95","10,517.85","54.57K","0.84%"
"Apr 13, 2018","10,569.95","10,577.60","10,631.20","10,525.85","69.23K","0.13%"
"Apr 12, 2018","10,555.90","10,493.00","10,568.35","10,454.35","65.22K","0.50%"
"Apr 11, 2018","10,502.95","10,542.75","10,545.95","10,444.65","55.56K","-0.36%"
"Apr 10, 2018","10,541.05","10,554.20","10,575.85","10,517.00","104.53K","0.10%"
"Apr 09, 2018","10,530.80","10,459.25","10,560.15","10,445.80","76.62K","0.60%"
"Apr 06, 2018","10,468.15","10,424.30","10,482.90","10,388.10","79.43K","0.51%"
"Apr 05, 2018","10,414.55","10,268.25","10,432.65","10,265.60","77.56K","2.41%"
"Apr 04, 2018","10,169.25","10,317.65","10,346.50","10,143.35","81.63K","-1.38%"
"Apr 03, 2018","10,311.45","10,248.15","10,326.55","10,227.65","85.54K","0.49%"
"Apr 02, 2018","10,261.35","10,199.75","10,273.45","10,157.95","113.79K","0.53%"
"Mar 28, 2018","10,207.60","10,232.85","10,241.20","10,188.00","111.29K","-0.60%"
"Mar 27, 2018","10,269.50","10,259.40","10,304.15","10,215.75","99.33K","0.61%"
"Mar 26, 2018","10,207.10","9,964.50","10,222.90","9,960.10","96.56K","2.35%"
"Mar 23, 2018","9,972.75","9,997.05","10,014.35","9,934.50","112.93K","-1.66%"
"Mar 22, 2018","10,140.80","10,197.10","10,232.65","10,125.40","79.23K","-0.58%"
"Mar 21, 2018","10,199.55","10,211.40","10,269.80","10,178.10","65.57K","0.66%"
"Mar 20, 2018","10,132.95","10,073.85","10,173.90","10,072.90","62.47K","0.20%"
"Mar 19, 2018","10,112.80","10,232.15","10,252.15","10,092.85","69.39K","-0.96%"
"Mar 16, 2018","10,211.25","10,355.70","10,363.10","10,189.30","107.54K","-1.56%"
"Mar 15, 2018","10,373.40","10,391.75","10,432.30","10,356.50","59.98K","-0.14%"
"Mar 14, 2018","10,387.80","10,338.45","10,400.60","10,264.25","74.60K","0.03%"
"Mar 13, 2018","10,384.75","10,328.20","10,475.20","10,322.10","93.07K","0.37%"
"Mar 12, 2018","10,346.80","10,262.10","10,368.35","10,245.85","73.65K","1.50%"
"Mar 09, 2018","10,194.20","10,235.70","10,279.40","10,183.10","64.16K","-0.15%"
"Mar 08, 2018","10,209.10","10,113.90","10,230.80","10,066.15","99.14K","1.54%"
"Mar 07, 2018","10,054.55","10,161.20","10,162.90","10,035.40","96.43K","-1.43%"
"Mar 06, 2018","10,200.65","10,396.55","10,424.20","10,148.95","75.72K","-1.32%"
"Mar 05, 2018","10,337.55","10,354.40","10,354.65","10,281.45","58.97K","-0.34%"
"Mar 01, 2018","10,372.60","10,416.40","10,482.35","10,359.55","73.68K","-0.64%"
"Feb 28, 2018","10,439.10","10,481.45","10,490.40","10,422.00","72.95K","-1.16%"
"Feb 27, 2018","10,561.65","10,687.85","10,696.10","10,552.15","59.45K","-1.10%"
"Feb 26, 2018","10,678.65","10,572.50","10,686.45","10,552.10","56.04K","1.52%"
"Feb 23, 2018","10,519.00","10,416.90","10,529.75","10,396.90","45.11K","1.17%"
"Feb 22, 2018","10,396.85","10,361.85","10,407.65","10,335.80","94.26K","-0.08%"
"Feb 21, 2018","10,405.55","10,432.65","10,433.20","10,364.00","60.11K","0.24%"
"Feb 20, 2018","10,381.10","10,481.80","10,498.90","10,360.60","67.73K","-0.54%"
"Feb 19, 2018","10,437.70","10,539.10","10,540.50","10,354.70","82.06K","-0.26%"
"Feb 16, 2018","10,464.90","10,593.75","10,623.80","10,436.40","71.44K","-0.90%"
"Feb 15, 2018","10,560.40","10,527.40","10,637.60","10,504.20","82.08K","0.59%"
"Feb 14, 2018","10,498.10","10,620.00","10,620.35","10,450.35","89.04K","-0.61%"
"Feb 12, 2018","10,562.00","10,493.95","10,578.75","10,462.45","81.97K","0.91%"
"Feb 09, 2018","10,467.05","10,469.00","10,513.20","10,432.75","50.66K","-1.78%"
"Feb 08, 2018","10,656.90","10,569.15","10,735.05","10,542.15","52.96K","1.11%"
"Feb 07, 2018","10,539.95","10,659.25","10,670.90","10,492.15","70.30K","-0.31%"
"Feb 06, 2018","10,572.50","10,302.45","10,698.60","10,267.75","95.05K","-1.05%"
"Feb 05, 2018","10,685.15","10,697.85","10,741.50","10,643.50","72.59K","-1.85%"
"Feb 02, 2018","10,886.90","11,143.75","11,145.55","10,863.05","80.12K","-3.07%"
"Feb 01, 2018","11,231.75","11,252.25","11,337.75","11,127.35","88.84K","-0.27%"
"Jan 31, 2018","11,262.15","11,151.20","11,273.00","11,145.10","73.28K","0.48%"
"Jan 30, 2018","11,208.15","11,327.80","11,328.50","11,191.80","64.85K","-1.09%"
"Jan 29, 2018","11,331.25","11,244.60","11,368.50","11,229.40","69.80K","0.88%"
"Jan 25, 2018","11,232.65","11,219.45","11,267.40","11,115.55","115.44K","0.18%"
"Jan 24, 2018","11,212.25","11,175.35","11,257.00","11,153.35","80.95K","0.15%"
"Jan 23, 2018","11,195.05","11,101.70","11,207.65","11,097.60","92.89K","0.92%"
"Jan 22, 2018","11,093.15","11,089.55","11,132.60","11,044.40","69.27K","0.18%"
"Jan 19, 2018","11,073.25","10,970.00","11,088.40","10,903.60","66.68K","1.11%"
"Jan 18, 2018","10,951.85","10,991.95","11,060.75","10,910.85","108.33K","1.05%"
"Jan 17, 2018","10,837.85","10,720.90","10,855.20","10,719.95","96.06K","0.94%"
"Jan 16, 2018","10,736.55","10,806.95","10,808.55","10,721.85","73.43K","-0.45%"
"Jan 15, 2018","10,785.60","10,598.40","10,804.80","10,584.95","77.81K","2.41%"
"Jan 12, 2018","10,531.55","10,507.75","10,547.60","10,451.95","53.94K","0.43%"
"Jan 11, 2018","10,486.25","10,468.25","10,497.45","10,434.95","42.80K","0.21%"
"Jan 10, 2018","10,464.55","10,496.35","10,503.40","10,448.70","34.88K","-0.33%"
"Jan 09, 2018","10,499.50","10,539.55","10,566.45","10,476.35","44.85K","-0.19%"
"Jan 08, 2018","10,520.00","10,500.60","10,551.00","10,500.55","44.26K","0.45%"
"Jan 05, 2018","10,473.25","10,466.15","10,490.85","10,420.65","42.47K","0.42%"
"Jan 04, 2018","10,428.95","10,412.35","10,440.75","10,381.25","49.98K","0.41%"
"Jan 03, 2018","10,386.35","10,429.00","10,443.75","10,376.50","39.28K","-0.12%"
"Jan 02, 2018","10,398.40","10,406.95","10,426.55","10,350.75","44.28K","0.24%"
"Jan 01, 2018","10,373.70","10,479.65","10,482.30","10,360.05","44.53K","-0.97%"
"Dec 29, 2017","10,475.15","10,435.60","10,483.95","10,426.70","46.43K","0.36%"
"Dec 28, 2017","10,437.55","10,456.40","10,477.30","10,404.85","72.90K","-0.17%"
"Dec 27, 2017","10,455.70","10,514.20","10,535.45","10,433.45","36.44K","-0.68%"
"Dec 26, 2017","10,526.85","10,534.95","10,544.40","10,472.90","36.69K","0.03%"
"Dec 22, 2017","10,523.30","10,499.35","10,530.50","10,476.55","38.25K","0.49%"
"Dec 21, 2017","10,471.65","10,507.40","10,507.40","10,452.70","45.83K","-0.04%"
"Dec 20, 2017","10,475.95","10,556.80","10,557.35","10,466.50","46.76K","-0.44%"
"Dec 19, 2017","10,522.25","10,499.55","10,538.35","10,483.70","70.00K","0.42%"
"Dec 18, 2017","10,477.75","10,316.30","10,539.00","10,107.90","82.47K","0.57%"
"Dec 15, 2017","10,418.00","10,424.65","10,472.70","10,403.10","75.47K","1.04%"
"Dec 14, 2017","10,310.55","10,276.25","10,330.15","10,193.55","52.17K","0.60%"
"Dec 13, 2017","10,248.70","10,294.05","10,360.65","10,219.20","60.64K","-0.49%"
"Dec 12, 2017","10,298.65","10,392.20","10,396.45","10,293.95","60.93K","-0.92%"
"Dec 11, 2017","10,394.70","10,377.80","10,406.20","10,346.75","43.44K","0.65%"
"Dec 08, 2017","10,328.00","10,237.65","10,338.15","10,237.65","52.47K","1.27%"
"Dec 07, 2017","10,198.15","10,144.90","10,213.75","10,120.75","39.50K","0.78%"
"Dec 06, 2017","10,119.25","10,224.10","10,225.65","10,104.55","51.59K","-1.29%"
"Dec 05, 2017","10,251.25","10,223.95","10,285.65","10,173.55","49.45K","0.09%"
"Dec 04, 2017","10,241.55","10,298.45","10,303.65","10,211.85","45.45K","-0.14%"
"Dec 01, 2017","10,256.15","10,364.40","10,366.45","10,237.75","54.24K","-0.67%"
"Nov 30, 2017","10,324.85","10,482.65","10,485.50","10,303.95","114.14K","-1.81%"
"Nov 29, 2017","10,515.55","10,541.90","10,551.85","10,494.85","50.81K","-0.28%"
"Nov 28, 2017","10,544.70","10,523.55","10,587.55","10,523.40","59.70K","0.00%"
"Nov 27, 2017","10,544.20","10,476.80","10,559.35","10,470.20","45.00K","0.37%"
"Nov 24, 2017","10,505.85","10,501.10","10,518.55","10,481.10","35.98K","0.20%"
"Nov 23, 2017","10,485.00","10,534.30","10,537.75","10,452.00","49.21K","-0.32%"
"Nov 22, 2017","10,518.40","10,500.35","10,539.70","10,487.10","54.49K","0.25%"
"Nov 21, 2017","10,491.70","10,498.25","10,520.90","10,475.20","54.48K","0.13%"
"Nov 20, 2017","10,478.20","10,489.55","10,503.25","10,451.80","49.82K","-0.19%"
"Nov 17, 2017","10,498.65","10,507.25","10,565.25","10,479.25","82.00K","1.48%"
"Nov 16, 2017","10,345.40","10,285.70","10,369.85","10,271.45","57.80K","0.92%"
"Nov 15, 2017","10,251.50","10,276.45","10,306.00","10,238.15","70.96K","-0.40%"
"Nov 14, 2017","10,292.45","10,298.85","10,340.40","10,271.85","66.37K","-0.19%"
"Nov 13, 2017","10,312.30","10,413.75","10,433.20","10,303.65","99.47K","-0.91%"
"Nov 10, 2017","10,407.05","10,343.40","10,434.85","10,331.70","138.02K","0.44%"
"Nov 09, 2017","10,361.80","10,398.95","10,410.35","10,300.10","66.93K","0.03%"
"Nov 08, 2017","10,358.45","10,427.30","10,464.80","10,339.85","77.95K","-0.58%"
"Nov 07, 2017","10,418.75","10,551.40","10,572.40","10,407.75","75.90K","-1.06%"
"Nov 06, 2017","10,530.20","10,497.75","10,570.70","10,486.35","82.65K","-0.01%"
"Nov 03, 2017","10,530.85","10,506.50","10,561.90","10,446.00","91.86K","0.63%"
"Nov 02, 2017","10,464.75","10,431.75","10,494.10","10,429.55","94.29K","0.26%"
"Nov 01, 2017","10,437.60","10,289.60","10,453.90","10,277.35","124.66K","1.97%"
"Oct 31, 2017","10,235.70","10,238.70","10,271.95","10,210.10","102.69K","0.13%"
"Oct 30, 2017","10,222.40","10,198.45","10,257.10","10,176.50","92.60K","0.43%"
"Oct 27, 2017","10,178.85","10,160.95","10,207.60","10,139.45","104.06K","0.22%"
"Oct 26, 2017","10,156.60","10,085.35","10,168.75","10,046.65","245.70K","0.12%"
"Oct 25, 2017","10,144.90","10,220.25","10,274.90","10,002.40","474.28K","1.67%"
"Oct 24, 2017","9,978.40","9,956.55","10,000.25","9,907.60","70.37K","0.49%"
"Oct 23, 2017","9,929.40","9,966.20","9,966.50","9,878.90","73.58K","-0.05%"
"Oct 19, 2017","9,934.75","10,007.95","10,015.25","9,903.85","-","-1.00%"
"Oct 18, 2017","10,034.65","10,049.05","10,083.10","10,009.30","124.90K","-0.98%"
"Oct 17, 2017","10,133.85","10,154.00","10,182.75","10,105.30","55.60K","-0.27%"
"Oct 16, 2017","10,160.90","10,217.15","10,239.35","10,125.35","53.47K","-0.04%"
"Oct 13, 2017","10,165.25","10,056.50","10,198.55","10,048.95","59.94K","1.18%"
"Oct 12, 2017","10,046.65","9,973.45","10,057.90","9,915.10","52.31K","0.89%"
"Oct 11, 2017","9,958.00","10,047.60","10,077.30","9,935.05","53.74K","-0.62%"
"Oct 10, 2017","10,019.65","10,015.85","10,035.80","9,992.30","47.46K","0.17%"
"Oct 09, 2017","10,002.35","9,990.60","10,022.25","9,973.05","51.99K","0.17%"
"Oct 06, 2017","9,985.05","9,968.65","10,005.45","9,955.15","66.34K","0.28%"
"Oct 05, 2017","9,956.95","10,005.80","10,016.80","9,945.95","47.43K","-0.44%"
"Oct 04, 2017","10,000.55","10,010.40","10,040.40","9,972.75","43.62K","0.01%"
"Oct 03, 2017","9,999.80","9,997.20","10,012.35","9,928.25","49.17K","0.61%"
"Sep 29, 2017","9,939.35","9,959.15","10,027.85","9,916.15","52.27K","0.22%"
"Sep 28, 2017","9,917.95","9,809.00","9,938.00","9,768.10","101.31K","1.12%"
"Sep 27, 2017","9,807.70","10,008.45","10,014.05","9,791.05","74.85K","-1.45%"
"Sep 26, 2017","9,952.40","9,936.75","9,980.60","9,875.90","59.62K","-0.00%"
"Sep 25, 2017","9,952.75","10,064.15","10,064.15","9,894.00","66.28K","-1.11%"
"Sep 22, 2017","10,064.90","10,182.95","10,184.70","10,050.40","69.19K","-1.50%"
"Sep 21, 2017","10,218.60","10,237.45","10,261.75","10,155.25","51.41K","-0.27%"
"Sep 20, 2017","10,246.75","10,243.70","10,282.95","10,231.00","53.56K","-0.18%"
"Sep 19, 2017","10,265.40","10,301.20","10,303.40","10,256.70","43.49K","-0.27%"
"Sep 18, 2017","10,292.90","10,279.10","10,316.30","10,275.05","50.62K","0.53%"
"Sep 15, 2017","10,238.50","10,226.70","10,271.15","10,207.00","78.91K","-0.19%"
"Sep 14, 2017","10,257.95","10,253.15","10,292.10","10,237.25","63.14K","0.12%"
"Sep 13, 2017","10,246.00","10,256.75","10,295.10","10,223.35","52.05K","-0.04%"
"Sep 12, 2017","10,250.00","10,233.55","10,256.30","10,183.90","36.17K","0.63%"
"Sep 11, 2017","10,185.90","10,153.10","10,222.30","10,153.10","45.79K","0.64%"
"Sep 08, 2017","10,121.00","10,145.65","10,149.40","10,090.40","37.37K","0.11%"
"Sep 07, 2017","10,110.00","10,094.45","10,152.35","10,069.25","59.06K","0.32%"
"Sep 06, 2017","10,077.75","10,011.70","10,096.05","9,989.60","39.47K","0.07%"
"Sep 05, 2017","10,071.15","10,048.30","10,087.75","10,035.35","33.55K","0.35%"
"Sep 04, 2017","10,035.65","10,124.10","10,125.80","9,993.10","35.51K","-0.67%"
"Sep 01, 2017","10,103.30","10,122.50","10,128.70","10,075.10","38.04K","0.05%"
"Aug 31, 2017","10,098.50","10,091.00","10,111.30","10,026.85","72.38K","0.27%"
"Aug 30, 2017","10,071.45","10,036.95","10,110.25","10,031.05","37.48K","0.95%"
"Aug 29, 2017","9,976.65","10,065.70","10,074.25","9,963.75","48.05K","-1.19%"
"Aug 28, 2017","10,097.00","10,081.15","10,120.20","10,074.25","46.54K","0.56%"
"Aug 24, 2017","10,040.70","10,078.70","10,089.45","10,015.40","55.97K","-0.16%"
"Aug 23, 2017","10,056.90","9,948.55","10,070.25","9,943.55","44.87K","1.48%"
"Aug 22, 2017","9,910.25","9,951.15","9,972.70","9,865.85","50.84K","0.17%"
"Aug 21, 2017","9,893.40","9,966.90","10,012.70","9,871.70","57.54K","-0.49%"
"Aug 18, 2017","9,942.35","9,979.65","9,980.60","9,892.45","44.80K","-0.78%"
"Aug 17, 2017","10,020.50","10,070.30","10,077.65","9,979.50","53.63K","-0.25%"
"Aug 16, 2017","10,046.10","9,947.85","10,053.10","9,892.25","58.02K","1.38%"
"Aug 14, 2017","9,909.40","9,867.70","9,964.90","9,862.35","55.21K","0.73%"
"Aug 11, 2017","9,837.35","9,806.60","9,910.25","9,787.90","131.06K","-0.86%"
"Aug 10, 2017","9,923.15","9,991.60","10,022.45","9,783.20","86.65K","-0.99%"
"Aug 09, 2017","10,022.25","10,073.75","10,081.85","9,997.25","56.54K","-0.79%"
"Aug 08, 2017","10,101.60","10,220.60","10,236.85","10,060.40","61.08K","-0.96%"
"Aug 07, 2017","10,199.25","10,145.85","10,237.60","10,144.65","54.78K","0.61%"
"Aug 04, 2017","10,137.55","10,068.25","10,160.30","10,049.95","52.48K","0.51%"
"Aug 03, 2017","10,086.30","10,219.05","10,219.05","10,064.40","62.74K","-1.30%"
