"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2018","14,248.81","14,248.81","14,248.81","14,248.81","-","-0.15%"
"Mar 13, 2018","14,270.64","14,270.64","14,270.64","14,270.64","-","0.07%"
"Mar 12, 2018","14,260.92","14,260.92","14,260.92","14,260.92","-","1.90%"
"Mar 09, 2018","13,994.68","13,994.68","13,994.68","13,994.68","-","-0.15%"
"Mar 08, 2018","14,016.30","14,016.30","14,016.30","14,016.30","-","0.87%"
"Mar 07, 2018","13,895.27","13,895.27","13,895.27","13,895.27","-","-0.93%"
"Mar 06, 2018","14,025.34","14,025.34","14,025.34","14,025.34","-","-1.06%"
"Mar 05, 2018","14,175.32","14,175.32","14,175.32","14,175.32","-","-0.95%"
"Mar 01, 2018","14,311.52","14,311.52","14,311.52","14,311.52","-","-0.33%"
"Feb 28, 2018","14,358.71","14,358.71","14,358.71","14,358.71","-","-0.56%"
"Feb 27, 2018","14,438.90","14,438.90","14,438.90","14,438.90","-","-0.27%"
"Feb 26, 2018","14,477.62","14,477.62","14,477.62","14,477.62","-","0.87%"
"Feb 23, 2018","14,352.40","14,352.40","14,352.40","14,352.40","-","1.04%"
"Feb 22, 2018","14,204.17","14,204.17","14,204.17","14,204.17","-","-0.11%"
"Feb 21, 2018","14,220.48","14,220.48","14,220.48","14,220.48","-","0.36%"
"Feb 20, 2018","14,169.77","14,169.77","14,169.77","14,169.77","-","-0.17%"
"Feb 19, 2018","14,194.28","14,194.28","14,194.28","14,194.28","-","-0.71%"
"Feb 16, 2018","14,295.41","14,295.41","14,295.41","14,295.41","-","-0.88%"
"Feb 15, 2018","14,422.85","14,422.85","14,422.85","14,422.85","-","0.44%"
"Feb 14, 2018","14,359.35","14,359.35","14,359.35","14,359.35","-","-0.37%"
"Feb 12, 2018","14,412.46","14,412.46","14,412.46","14,412.46","-","0.81%"
"Feb 09, 2018","14,296.50","14,296.50","14,296.50","14,296.50","-","-1.15%"
"Feb 08, 2018","14,463.16","14,463.16","14,463.16","14,463.16","-","1.02%"
"Feb 07, 2018","14,317.57","14,317.57","14,317.57","14,317.57","-","-0.18%"
"Feb 06, 2018","14,344.02","14,344.02","14,344.02","14,344.02","-","-1.58%"
"Feb 05, 2018","14,574.00","14,574.00","14,574.00","14,574.00","-","-0.87%"
"Feb 02, 2018","14,702.49","14,702.49","14,702.49","14,702.49","-","-2.33%"
"Feb 01, 2018","15,052.72","15,052.72","15,052.72","15,052.72","-","-0.09%"
"Jan 31, 2018","15,065.82","15,065.82","15,065.82","15,065.82","-","-0.20%"
"Jan 30, 2018","15,095.42","15,095.42","15,095.42","15,095.42","-","-0.72%"
"Jan 29, 2018","15,204.42","15,204.42","15,204.42","15,204.42","-","0.55%"
"Jan 25, 2018","15,121.00","15,121.00","15,121.00","15,121.00","-","-0.15%"
"Jan 24, 2018","15,143.35","15,143.35","15,143.35","15,143.35","-","0.02%"
"Jan 23, 2018","15,140.24","15,140.24","15,140.24","15,140.24","-","1.07%"
"Jan 22, 2018","14,979.72","14,979.72","14,979.72","14,979.72","-","0.66%"
"Jan 19, 2018","14,880.80","14,880.80","14,880.80","14,880.80","-","0.72%"
"Jan 18, 2018","14,774.67","14,774.67","14,774.67","14,774.67","-","0.28%"
"Jan 17, 2018","14,734.07","14,734.07","14,734.07","14,734.07","-","0.82%"
"Jan 16, 2018","14,613.79","14,613.79","14,613.79","14,613.79","-","-0.38%"
"Jan 15, 2018","14,669.90","14,669.90","14,669.90","14,669.90","-","0.56%"
"Jan 12, 2018","14,587.54","14,587.54","14,587.54","14,587.54","-","0.28%"
"Jan 11, 2018","14,546.49","14,546.49","14,546.49","14,546.49","-","0.18%"
"Jan 10, 2018","14,520.56","14,520.56","14,520.56","14,520.56","-","-0.05%"
"Jan 09, 2018","14,527.15","14,527.15","14,527.15","14,527.15","-","0.13%"
"Jan 08, 2018","14,508.81","14,508.81","14,508.81","14,508.81","-","0.61%"
"Jan 05, 2018","14,420.42","14,420.42","14,420.42","14,420.42","-","0.51%"
"Jan 04, 2018","14,346.59","14,346.59","14,346.59","14,346.59","-","0.59%"
"Jan 03, 2018","14,262.48","14,262.48","14,262.48","14,262.48","-","0.01%"
"Jan 02, 2018","14,261.10","14,261.10","14,261.10","14,261.10","-","0.06%"
"Jan 01, 2018","14,252.02","14,252.02","14,252.02","14,252.02","-","-0.90%"
"Dec 29, 2017","14,381.92","14,381.92","14,381.92","14,381.92","-","0.50%"
"Dec 28, 2017","14,309.85","14,309.85","14,309.85","14,309.85","-","-0.12%"
"Dec 27, 2017","14,327.42","14,327.42","14,327.42","14,327.42","-","-0.39%"
"Dec 26, 2017","14,383.04","14,383.04","14,383.04","14,383.04","-","0.37%"
"Dec 22, 2017","14,330.49","14,330.49","14,330.49","14,330.49","-","0.50%"
"Dec 21, 2017","14,258.49","14,258.49","14,258.49","14,258.49","-","-0.04%"
"Dec 20, 2017","14,263.81","14,263.81","14,263.81","14,263.81","-","-0.18%"
"Dec 19, 2017","14,289.76","14,289.76","14,289.76","14,289.76","-","0.72%"
"Dec 18, 2017","14,188.11","14,188.11","14,188.11","14,188.11","-","0.54%"
"Dec 15, 2017","14,112.30","14,112.30","14,112.30","14,112.30","-","0.79%"
"Dec 14, 2017","14,001.49","14,001.49","14,001.49","14,001.49","-","0.58%"
"Dec 13, 2017","13,920.69","13,920.69","13,920.69","13,920.69","-","-0.46%"
"Dec 12, 2017","13,985.11","13,985.11","13,985.11","13,985.11","-","-0.80%"
"Dec 11, 2017","14,097.29","14,097.29","14,097.29","14,097.29","-","0.55%"
"Dec 08, 2017","14,019.95","14,019.95","14,019.95","14,019.95","-","0.97%"
"Dec 07, 2017","13,884.82","13,884.82","13,884.82","13,884.82","-","1.22%"
"Dec 06, 2017","13,717.36","13,717.36","13,717.36","13,717.36","-","-0.73%"
"Dec 05, 2017","13,818.67","13,818.67","13,818.67","13,818.67","-","-0.09%"
"Dec 04, 2017","13,831.66","13,831.66","13,831.66","13,831.66","-","0.06%"
"Dec 01, 2017","13,823.52","13,823.52","13,823.52","13,823.52","-","-1.02%"
"Nov 30, 2017","13,966.58","13,966.58","13,966.58","13,966.58","-","-1.30%"
"Nov 29, 2017","14,150.60","14,150.60","14,150.60","14,150.60","-","-0.09%"
"Nov 28, 2017","14,162.79","14,162.79","14,162.79","14,162.79","-","-0.28%"
"Nov 27, 2017","14,202.82","14,202.82","14,202.82","14,202.82","-","0.09%"
"Nov 24, 2017","14,189.41","14,189.41","14,189.41","14,189.41","-","0.40%"
"Nov 23, 2017","14,133.47","14,133.47","14,133.47","14,133.47","-","0.06%"
"Nov 22, 2017","14,124.68","14,124.68","14,124.68","14,124.68","-","0.15%"
"Nov 21, 2017","14,103.64","14,103.64","14,103.64","14,103.64","-","0.27%"
"Nov 20, 2017","14,065.05","14,065.05","14,065.05","14,065.05","-","0.15%"
"Nov 17, 2017","14,044.32","14,044.32","14,044.32","14,044.32","-","0.67%"
"Nov 16, 2017","13,950.33","13,950.33","13,950.33","13,950.33","-","0.96%"
"Nov 15, 2017","13,818.25","13,818.25","13,818.25","13,818.25","-","-0.67%"
"Nov 14, 2017","13,911.87","13,911.87","13,911.87","13,911.87","-","-0.38%"
"Nov 13, 2017","13,964.26","13,964.26","13,964.26","13,964.26","-","-0.94%"
"Nov 10, 2017","14,096.45","14,096.45","14,096.45","14,096.45","-","0.12%"
"Nov 09, 2017","14,078.98","14,078.98","14,078.98","14,078.98","-","0.06%"
"Nov 08, 2017","14,071.02","14,071.02","14,071.02","14,071.02","-","-0.45%"
"Nov 07, 2017","14,135.23","14,135.23","14,135.23","14,135.23","-","-0.97%"
"Nov 06, 2017","14,274.03","14,274.03","14,274.03","14,274.03","-","-0.01%"
"Nov 03, 2017","14,274.97","14,274.97","14,274.97","14,274.97","-","0.30%"
"Nov 02, 2017","14,232.79","14,232.79","14,232.79","14,232.79","-","-0.16%"
"Nov 01, 2017","14,255.58","14,255.58","14,255.58","14,255.58","-","1.04%"
"Oct 31, 2017","14,108.55","14,108.55","14,108.55","14,108.55","-","-0.21%"
"Oct 30, 2017","14,137.62","14,137.62","14,137.62","14,137.62","-","0.39%"
"Oct 27, 2017","14,082.21","14,082.21","14,082.21","14,082.21","-","-0.20%"
"Oct 26, 2017","14,110.50","14,110.50","14,110.50","14,110.50","-","0.47%"
"Oct 25, 2017","14,044.44","14,044.44","14,044.44","14,044.44","-","0.87%"
"Oct 24, 2017","13,923.61","13,923.61","13,923.61","13,923.61","-","0.22%"
"Oct 23, 2017","13,892.48","13,892.48","13,892.48","13,892.48","-","0.38%"
"Oct 19, 2017","13,840.24","13,840.24","13,840.24","13,840.24","-","-0.63%"
"Oct 18, 2017","13,927.92","13,927.92","13,927.92","13,927.92","-","-0.23%"
"Oct 17, 2017","13,960.09","13,960.09","13,960.09","13,960.09","-","0.03%"
"Oct 16, 2017","13,955.22","13,955.22","13,955.22","13,955.22","-","0.62%"
"Oct 13, 2017","13,868.70","13,868.70","13,868.70","13,868.70","-","0.70%"
"Oct 12, 2017","13,771.84","13,771.84","13,771.84","13,771.84","-","1.12%"
"Oct 11, 2017","13,619.62","13,619.62","13,619.62","13,619.62","-","-0.32%"
"Oct 10, 2017","13,663.44","13,663.44","13,663.44","13,663.44","-","0.28%"
"Oct 09, 2017","13,625.00","13,625.00","13,625.00","13,625.00","-","0.09%"
"Oct 06, 2017","13,612.63","13,612.63","13,612.63","13,612.63","-","0.92%"
"Oct 05, 2017","13,488.48","13,488.48","13,488.48","13,488.48","-","-0.26%"
"Oct 04, 2017","13,524.27","13,524.27","13,524.27","13,524.27","-","0.56%"
"Oct 03, 2017","13,448.66","13,448.66","13,448.66","13,448.66","-","0.72%"
"Sep 29, 2017","13,351.99","13,351.99","13,351.99","13,351.99","-","0.20%"
"Sep 28, 2017","13,325.16","13,325.16","13,325.16","13,325.16","-","0.34%"
"Sep 27, 2017","13,279.85","13,279.85","13,279.85","13,279.85","-","-1.38%"
"Sep 26, 2017","13,465.07","13,465.07","13,465.07","13,465.07","-","-0.01%"
"Sep 25, 2017","13,466.53","13,466.53","13,466.53","13,466.53","-","-0.92%"
"Sep 22, 2017","13,591.79","13,591.79","13,591.79","13,591.79","-","-1.56%"
"Sep 21, 2017","13,806.60","13,806.60","13,806.60","13,806.60","-","-0.18%"
"Sep 20, 2017","13,832.04","13,832.04","13,832.04","13,832.04","-","-0.06%"
"Sep 19, 2017","13,840.78","13,840.78","13,840.78","13,840.78","-","-0.05%"
"Sep 18, 2017","13,848.34","13,848.34","13,848.34","13,848.34","-","0.68%"
"Sep 15, 2017","13,754.62","13,754.62","13,754.62","13,754.62","-","-0.01%"
"Sep 14, 2017","13,756.28","13,756.28","13,756.28","13,756.28","-","0.07%"
"Sep 13, 2017","13,746.30","13,746.30","13,746.30","13,746.30","-","-0.14%"
"Sep 12, 2017","13,765.03","13,765.03","13,765.03","13,765.03","-","0.87%"
"Sep 11, 2017","13,646.37","13,646.37","13,646.37","13,646.37","-","0.74%"
"Sep 08, 2017","13,546.57","13,546.57","13,546.57","13,546.57","-","0.05%"
"Sep 07, 2017","13,539.91","13,539.91","13,539.91","13,539.91","-","0.15%"
"Sep 06, 2017","13,519.30","13,519.30","13,519.30","13,519.30","-","-0.36%"
"Sep 05, 2017","13,568.38","13,568.38","13,568.38","13,568.38","-","0.40%"
"Sep 04, 2017","13,514.16","13,514.16","13,514.16","13,514.16","-","-0.62%"
"Sep 01, 2017","13,598.09","13,598.09","13,598.09","13,598.09","-","0.57%"
"Aug 31, 2017","13,521.03","13,521.03","13,521.03","13,521.03","-","0.34%"
"Aug 30, 2017","13,474.73","13,474.73","13,474.73","13,474.73","-","0.90%"
"Aug 29, 2017","13,354.29","13,354.29","13,354.29","13,354.29","-","-1.18%"
"Aug 28, 2017","13,513.48","13,513.48","13,513.48","13,513.48","-","0.57%"
"Aug 24, 2017","13,437.45","13,437.45","13,437.45","13,437.45","-","0.07%"
"Aug 23, 2017","13,427.67","13,427.67","13,427.67","13,427.67","-","0.89%"
"Aug 22, 2017","13,309.14","13,309.14","13,309.14","13,309.14","-","0.11%"
"Aug 21, 2017","13,293.88","13,293.88","13,293.88","13,293.88","-","-0.84%"
"Aug 18, 2017","13,407.07","13,407.07","13,407.07","13,407.07","-","-0.67%"
"Aug 17, 2017","13,497.69","13,497.69","13,497.69","13,497.69","-","0.07%"
"Aug 16, 2017","13,488.33","13,488.33","13,488.33","13,488.33","-","1.05%"
"Aug 14, 2017","13,347.75","13,347.75","13,347.75","13,347.75","-","0.86%"
"Aug 11, 2017","13,234.20","13,234.20","13,234.20","13,234.20","-","-1.07%"
"Aug 10, 2017","13,377.05","13,377.05","13,377.05","13,377.05","-","-0.88%"
"Aug 09, 2017","13,495.81","13,495.81","13,495.81","13,495.81","-","-0.71%"
"Aug 08, 2017","13,591.81","13,591.81","13,591.81","13,591.81","-","-0.78%"
"Aug 07, 2017","13,699.21","13,699.21","13,699.21","13,699.21","-","-0.09%"
"Aug 04, 2017","13,711.47","13,711.47","13,711.47","13,711.47","-","0.53%"
"Aug 03, 2017","13,639.66","13,639.66","13,639.66","13,639.66","-","-0.67%"
"Aug 02, 2017","13,731.63","13,731.63","13,731.63","13,731.63","-","-0.32%"
"Aug 01, 2017","13,775.33","13,775.33","13,775.33","13,775.33","-","0.37%"
"Jul 31, 2017","13,724.19","13,724.19","13,724.19","13,724.19","-","0.63%"
"Jul 28, 2017","13,638.10","13,638.10","13,638.10","13,638.10","-","-0.06%"
"Jul 27, 2017","13,646.34","13,646.34","13,646.34","13,646.34","-","0.01%"
"Jul 26, 2017","13,644.46","13,644.46","13,644.46","13,644.46","-","0.57%"
"Jul 25, 2017","13,567.66","13,567.66","13,567.66","13,567.66","-","-0.02%"
"Jul 24, 2017","13,569.88","13,569.88","13,569.88","13,569.88","-","0.53%"
"Jul 21, 2017","13,498.25","13,498.25","13,498.25","13,498.25","-","0.43%"
"Jul 20, 2017","13,441.11","13,441.11","13,441.11","13,441.11","-","-0.24%"
"Jul 19, 2017","13,473.52","13,473.52","13,473.52","13,473.52","-","0.74%"
"Jul 18, 2017","13,374.92","13,374.92","13,374.92","13,374.92","-","-0.89%"
"Jul 17, 2017","13,494.64","13,494.64","13,494.64","13,494.64","-","0.31%"
"Jul 14, 2017","13,453.49","13,453.49","13,453.49","13,453.49","-","0.01%"
"Jul 13, 2017","13,452.22","13,452.22","13,452.22","13,452.22","-","0.84%"
"Jul 12, 2017","13,340.24","13,340.24","13,340.24","13,340.24","-","0.31%"
"Jul 11, 2017","13,299.17","13,299.17","13,299.17","13,299.17","-","0.15%"
"Jul 10, 2017","13,278.81","13,278.81","13,278.81","13,278.81","-","1.09%"
"Jul 07, 2017","13,135.35","13,135.35","13,135.35","13,135.35","-","-0.09%"
"Jul 06, 2017","13,147.27","13,147.27","13,147.27","13,147.27","-","0.43%"
"Jul 05, 2017","13,091.36","13,091.36","13,091.36","13,091.36","-","0.26%"
"Jul 04, 2017","13,057.86","13,057.86","13,057.86","13,057.86","-","-0.02%"
"Jul 03, 2017","13,060.15","13,060.15","13,060.15","13,060.15","-","0.99%"
"Jun 30, 2017","12,932.33","12,932.33","12,932.33","12,932.33","-","0.19%"
"Jun 29, 2017","12,908.13","12,908.13","12,908.13","12,908.13","-","0.20%"
"Jun 28, 2017","12,882.70","12,882.70","12,882.70","12,882.70","-","-0.21%"
"Jun 27, 2017","12,910.01","12,910.01","12,910.01","12,910.01","-","-0.66%"
"Jun 23, 2017","12,996.30","12,996.30","12,996.30","12,996.30","-","-0.57%"
"Jun 22, 2017","13,070.98","13,070.98","13,070.98","13,070.98","-","-0.01%"
"Jun 21, 2017","13,072.91","13,072.91","13,072.91","13,072.91","-","-0.00%"
"Jun 20, 2017","13,072.98","13,072.98","13,072.98","13,072.98","-","-0.21%"
"Jun 19, 2017","13,100.15","13,100.15","13,100.15","13,100.15","-","0.72%"
"Jun 16, 2017","13,005.86","13,005.86","13,005.86","13,005.86","-","0.10%"
"Jun 15, 2017","12,992.34","12,992.34","12,992.34","12,992.34","-","-0.41%"
"Jun 14, 2017","13,045.44","13,045.44","13,045.44","13,045.44","-","0.12%"
"Jun 13, 2017","13,030.22","13,030.22","13,030.22","13,030.22","-","-0.06%"
"Jun 12, 2017","13,037.83","13,037.83","13,037.83","13,037.83","-","-0.54%"
"Jun 09, 2017","13,108.12","13,108.12","13,108.12","13,108.12","-","0.22%"
"Jun 08, 2017","13,079.63","13,079.63","13,079.63","13,079.63","-","-0.17%"
"Jun 07, 2017","13,101.62","13,101.62","13,101.62","13,101.62","-","0.28%"
"Jun 06, 2017","13,065.33","13,065.33","13,065.33","13,065.33","-","-0.39%"
"Jun 05, 2017","13,116.78","13,116.78","13,116.78","13,116.78","-","0.34%"
"Jun 02, 2017","13,072.98","13,072.98","13,072.98","13,072.98","-","0.39%"
"Jun 01, 2017","13,022.35","13,022.35","13,022.35","13,022.35","-","0.03%"
"May 31, 2017","13,018.69","13,018.69","13,018.69","13,018.69","-","-0.03%"
"May 30, 2017","13,023.19","13,023.19","13,023.19","13,023.19","-","0.20%"
"May 29, 2017","12,996.61","12,996.61","12,996.61","12,996.61","-","0.11%"
"May 26, 2017","12,981.79","12,981.79","12,981.79","12,981.79","-","0.92%"
"May 25, 2017","12,863.38","12,863.38","12,863.38","12,863.38","-","1.59%"
"May 24, 2017","12,661.62","12,661.62","12,661.62","12,661.62","-","-0.26%"
"May 23, 2017","12,695.02","12,695.02","12,695.02","12,695.02","-","-0.55%"
"May 22, 2017","12,765.48","12,765.48","12,765.48","12,765.48","-","0.11%"
"May 19, 2017","12,751.43","12,751.43","12,751.43","12,751.43","-","-0.02%"
"May 18, 2017","12,753.55","12,753.55","12,753.55","12,753.55","-","-1.01%"
"May 17, 2017","12,883.83","12,883.83","12,883.83","12,883.83","-","0.14%"
"May 16, 2017","12,865.56","12,865.56","12,865.56","12,865.56","-","0.71%"
"May 15, 2017","12,775.11","12,775.11","12,775.11","12,775.11","-","0.47%"
"May 12, 2017","12,714.97","12,714.97","12,714.97","12,714.97","-","-0.23%"
"May 11, 2017","12,743.99","12,743.99","12,743.99","12,743.99","-","0.16%"
"May 10, 2017","12,723.60","12,723.60","12,723.60","12,723.60","-","0.97%"
"May 09, 2017","12,601.23","12,601.23","12,601.23","12,601.23","-","0.03%"
"May 08, 2017","12,597.50","12,597.50","12,597.50","12,597.50","-","0.31%"
"May 05, 2017","12,558.60","12,558.60","12,558.60","12,558.60","-","-0.80%"
"May 04, 2017","12,659.51","12,659.51","12,659.51","12,659.51","-","0.52%"
"May 03, 2017","12,593.58","12,593.58","12,593.58","12,593.58","-","-0.02%"
"May 02, 2017","12,596.08","12,596.08","12,596.08","12,596.08","-","0.10%"
"Apr 28, 2017","12,582.88","12,582.88","12,582.88","12,582.88","-","-0.41%"
"Apr 27, 2017","12,634.41","12,634.41","12,634.41","12,634.41","-","-0.10%"
"Apr 26, 2017","12,647.53","12,647.53","12,647.53","12,647.53","-","0.49%"
"Apr 25, 2017","12,586.34","12,586.34","12,586.34","12,586.34","-","0.96%"
"Apr 24, 2017","12,466.46","12,466.46","12,466.46","12,466.46","-","1.08%"
"Apr 21, 2017","12,333.17","12,333.17","12,333.17","12,333.17","-","-0.19%"
"Apr 20, 2017","12,356.20","12,356.20","12,356.20","12,356.20","-","0.36%"
"Apr 19, 2017","12,311.67","12,311.67","12,311.67","12,311.67","-","-0.02%"
"Apr 18, 2017","12,313.90","12,313.90","12,313.90","12,313.90","-","-0.37%"
"Apr 17, 2017","12,360.11","12,360.11","12,360.11","12,360.11","-","-0.13%"
"Apr 13, 2017","12,375.68","12,375.68","12,375.68","12,375.68","-","-0.57%"
"Apr 12, 2017","12,446.84","12,446.84","12,446.84","12,446.84","-","-0.36%"
"Apr 11, 2017","12,492.24","12,492.24","12,492.24","12,492.24","-","0.61%"
"Apr 10, 2017","12,417.07","12,417.07","12,417.07","12,417.07","-","-0.18%"
"Apr 07, 2017","12,439.90","12,439.90","12,439.90","12,439.90","-","-0.69%"
"Apr 06, 2017","12,525.97","12,525.97","12,525.97","12,525.97","-","-0.03%"
"Apr 05, 2017","12,530.31","12,530.31","12,530.31","12,530.31","-","0.30%"
"Apr 03, 2017","12,493.39","12,493.39","12,493.39","12,493.39","-","0.70%"
"Mar 31, 2017","12,406.69","12,406.69","12,406.69","12,406.69","-","0.02%"
"Mar 30, 2017","12,404.41","12,404.41","12,404.41","12,404.41","-","0.33%"
"Mar 29, 2017","12,363.95","12,363.95","12,363.95","12,363.95","-","0.47%"
"Mar 28, 2017","12,305.77","12,305.77","12,305.77","12,305.77","-","0.61%"
"Mar 27, 2017","12,230.63","12,230.63","12,230.63","12,230.63","-","-0.68%"
"Mar 24, 2017","12,314.98","12,314.98","12,314.98","12,314.98","-","0.26%"
"Mar 23, 2017","12,283.35","12,283.35","12,283.35","12,283.35","-","0.62%"
"Mar 22, 2017","12,207.85","12,207.85","12,207.85","12,207.85","-","-1.00%"
"Mar 21, 2017","12,330.92","12,330.92","12,330.92","12,330.92","-","-0.06%"
"Mar 20, 2017","12,338.14","12,338.14","12,338.14","12,338.14","-","-0.36%"
"Mar 17, 2017","12,383.04","12,383.04","12,383.04","12,383.04","-","0.07%"
"Mar 16, 2017","12,374.48","12,374.48","12,374.48","12,374.48","-","0.78%"
"Mar 15, 2017","12,278.23","12,278.23","12,278.23","12,278.23","-","-0.02%"
"Mar 14, 2017","12,281.22","12,281.22","12,281.22","12,281.22","-","1.78%"
"Mar 10, 2017","12,066.40","12,066.40","12,066.40","12,066.40","-","0.08%"
"Mar 09, 2017","12,056.17","12,056.17","12,056.17","12,056.17","-","0.04%"
"Mar 08, 2017","12,050.77","12,050.77","12,050.77","12,050.77","-","-0.25%"
"Mar 07, 2017","12,081.34","12,081.34","12,081.34","12,081.34","-","-0.18%"
"Mar 06, 2017","12,103.68","12,103.68","12,103.68","12,103.68","-","0.74%"
"Mar 03, 2017","12,014.70","12,014.70","12,014.70","12,014.70","-","-0.02%"
"Mar 02, 2017","12,017.63","12,017.63","12,017.63","12,017.63","-","-0.51%"
"Mar 01, 2017","12,079.80","12,079.80","12,079.80","12,079.80","-","0.75%"
"Feb 28, 2017","11,990.44","11,990.44","11,990.44","11,990.44","-","-0.16%"
"Feb 27, 2017","12,009.80","12,009.80","12,009.80","12,009.80","-","-0.48%"
"Feb 23, 2017","12,067.61","12,067.61","12,067.61","12,067.61","-","0.14%"
"Feb 22, 2017","12,050.54","12,050.54","12,050.54","12,050.54","-","0.21%"
"Feb 21, 2017","12,024.88","12,024.88","12,024.88","12,024.88","-","0.32%"
"Feb 20, 2017","11,986.21","11,986.21","11,986.21","11,986.21","-","0.65%"
"Feb 17, 2017","11,908.56","11,908.56","11,908.56","11,908.56","-","0.50%"
"Feb 16, 2017","11,849.55","11,849.55","11,849.55","11,849.55","-","0.62%"
"Feb 15, 2017","11,776.57","11,776.57","11,776.57","11,776.57","-","-0.75%"
"Feb 14, 2017","11,865.43","11,865.43","11,865.43","11,865.43","-","-0.14%"
"Feb 13, 2017","11,882.38","11,882.38","11,882.38","11,882.38","-","0.13%"
"Feb 10, 2017","11,866.82","11,866.82","11,866.82","11,866.82","-","0.17%"
"Feb 09, 2017","11,846.42","11,846.42","11,846.42","11,846.42","-","0.11%"
"Feb 08, 2017","11,833.80","11,833.80","11,833.80","11,833.80","-","0.01%"
"Feb 07, 2017","11,832.78","11,832.78","11,832.78","11,832.78","-","-0.35%"
"Feb 06, 2017","11,874.73","11,874.73","11,874.73","11,874.73","-","0.69%"
"Feb 03, 2017","11,793.62","11,793.62","11,793.62","11,793.62","-","0.08%"
"Feb 02, 2017","11,784.61","11,784.61","11,784.61","11,784.61","-","0.22%"
"Feb 01, 2017","11,758.63","11,758.63","11,758.63","11,758.63","-","1.82%"
"Jan 31, 2017","11,548.15","11,548.15","11,548.15","11,548.15","-","-0.83%"
"Jan 30, 2017","11,644.53","11,644.53","11,644.53","11,644.53","-","-0.10%"
"Jan 27, 2017","11,656.00","11,656.00","11,656.00","11,656.00","-","0.45%"
"Jan 25, 2017","11,604.09","11,604.09","11,604.09","11,604.09","-","1.50%"
"Jan 24, 2017","11,432.83","11,432.83","11,432.83","11,432.83","-","1.00%"
"Jan 23, 2017","11,319.09","11,319.09","11,319.09","11,319.09","-","0.52%"
"Jan 20, 2017","11,260.99","11,260.99","11,260.99","11,260.99","-","-1.02%"
"Jan 19, 2017","11,376.62","11,376.62","11,376.62","11,376.62","-","0.21%"
"Jan 18, 2017","11,352.22","11,352.22","11,352.22","11,352.22","-","0.23%"
"Jan 17, 2017","11,326.62","11,326.62","11,326.62","11,326.62","-","-0.18%"
"Jan 16, 2017","11,346.57","11,346.57","11,346.57","11,346.57","-","0.15%"
"Jan 13, 2017","11,329.78","11,329.78","11,329.78","11,329.78","-","-0.08%"
"Jan 12, 2017","11,339.04","11,339.04","11,339.04","11,339.04","-","0.32%"
"Jan 11, 2017","11,303.19","11,303.19","11,303.19","11,303.19","-","1.11%"
"Jan 10, 2017","11,179.04","11,179.04","11,179.04","11,179.04","-","0.64%"
"Jan 09, 2017","11,108.20","11,108.20","11,108.20","11,108.20","-","-0.09%"
"Jan 06, 2017","11,118.62","11,118.62","11,118.62","11,118.62","-","-0.36%"
"Jan 05, 2017","11,159.12","11,159.12","11,159.12","11,159.12","-","1.02%"
"Jan 04, 2017","11,046.76","11,046.76","11,046.76","11,046.76","-","-0.02%"
"Jan 03, 2017","11,049.08","11,049.08","11,049.08","11,049.08","-","0.16%"
"Jan 02, 2017","11,031.91","11,031.91","11,031.91","11,031.91","-","-0.08%"
"Dec 30, 2016","11,040.41","11,040.41","11,040.41","11,040.41","-","1.01%"
"Dec 29, 2016","10,929.53","10,929.53","10,929.53","10,929.53","-","0.86%"
"Dec 28, 2016","10,836.85","10,836.85","10,836.85","10,836.85","-","0.03%"
"Dec 27, 2016","10,834.12","10,834.12","10,834.12","10,834.12","-","1.58%"
"Dec 26, 2016","10,666.06","10,666.06","10,666.06","10,666.06","-","-0.97%"
"Dec 23, 2016","10,770.60","10,770.60","10,770.60","10,770.60","-","0.08%"
"Dec 22, 2016","10,761.65","10,761.65","10,761.65","10,761.65","-","-1.02%"
"Dec 21, 2016","10,872.49","10,872.49","10,872.49","10,872.49","-","-0.26%"
"Dec 20, 2016","10,900.96","10,900.96","10,900.96","10,900.96","-","-0.27%"
"Dec 19, 2016","10,930.55","10,930.55","10,930.55","10,930.55","-","-0.43%"
"Dec 16, 2016","10,977.91","10,977.91","10,977.91","10,977.91","-","-0.17%"
"Dec 15, 2016","10,997.01","10,997.01","10,997.01","10,997.01","-","-0.35%"
"Dec 14, 2016","11,035.88","11,035.88","11,035.88","11,035.88","-","-0.48%"
"Dec 13, 2016","11,088.99","11,088.99","11,088.99","11,088.99","-","0.62%"
"Dec 12, 2016","11,020.15","11,020.15","11,020.15","11,020.15","-","-1.10%"
"Dec 09, 2016","11,142.82","11,142.82","11,142.82","11,142.82","-","0.18%"
"Dec 08, 2016","11,122.75","11,122.75","11,122.75","11,122.75","-","1.79%"
"Dec 07, 2016","10,927.43","10,927.43","10,927.43","10,927.43","-","-0.50%"
"Dec 06, 2016","10,982.89","10,982.89","10,982.89","10,982.89","-","0.18%"
"Dec 05, 2016","10,963.49","10,963.49","10,963.49","10,963.49","-","0.52%"
"Dec 02, 2016","10,906.86","10,906.86","10,906.86","10,906.86","-","-1.30%"
"Dec 01, 2016","11,050.00","11,050.00","11,050.00","11,050.00","-","-0.38%"
"Nov 30, 2016","11,092.59","11,092.59","11,092.59","11,092.59","-","1.01%"
"Nov 29, 2016","10,981.54","10,981.54","10,981.54","10,981.54","-","0.19%"
